,NO,NO2,AirTemp,Press,UMR,O3,PM10
33020,13.35,50.44,14.5,932.0,87.2,9.62,35.94
33021,7.12,38.51,14.2,932.0,87.2,9.62,35.94
33022,2.79,34.96,13.9,932.0,88.0,9.62,35.94
33023,1.16,23.46,13.4,932.0,93.3,9.62,35.94
33024,0.44,15.36,13.2,932.0,95.4,27.75,20.39
33025,0.4,11.42,13.1,933.0,96.0,27.75,20.39
33026,0.23,8.57,12.9,933.0,96.6,27.75,20.39
33027,0.23,7.43,12.7,933.0,97.1,27.75,20.39
33028,0.26,9.07,12.5,933.0,97.2,27.75,20.39
33029,0.37,12.95,12.2,933.0,97.1,27.75,20.39
33030,2.06,23.44,11.4,934.0,96.9,27.75,20.39
33031,5.99,33.06,11.3,934.0,95.5,27.75,20.39
33032,8.78,29.1,11.3,934.0,92.1,27.75,20.39
33033,8.65,28.59,11.3,935.0,89.9,27.75,20.39
33034,7.36,32.24,11.3,935.0,91.6,27.75,20.39
33035,4.86,28.08,11.1,935.0,91.9,27.75,20.39
33036,6.34,29.25,11.1,935.0,91.9,27.75,20.39
33037,5.73,29.81,10.8,935.0,92.5,27.75,20.39
33038,7.84,31.0,10.7,935.0,93.2,27.75,20.39
33039,11.01,37.31,10.4,935.0,93.9,27.75,20.39
33040,8.69,40.0,10.2,935.0,94.8,27.75,20.39
33041,8.37,44.49,10.0,935.0,94.8,27.75,20.39
33042,4.78,39.68,9.9,936.0,95.0,27.75,20.39
33043,2.21,30.71,9.7,936.0,95.6,27.75,20.39
33044,1.21,27.92,9.8,936.0,95.7,27.75,20.39
33045,0.47,17.74,9.7,935.0,95.7,27.75,20.39
33046,0.39,15.81,9.5,935.0,96.0,27.75,20.39
33047,0.2,13.69,9.4,935.0,96.4,27.75,20.39
33048,0.26,11.05,9.2,935.0,96.3,17.08,24.06
33049,0.16,8.07,8.8,935.0,96.5,17.08,24.06
33050,0.13,7.44,8.7,935.0,96.5,17.08,24.06
33051,0.12,6.8,8.8,935.0,96.3,17.08,24.06
33052,0.22,9.23,8.8,935.0,96.2,17.08,24.06
33053,0.31,14.96,8.8,935.0,96.3,17.08,24.06
33054,4.6,30.88,8.8,935.0,96.4,17.08,24.06
33055,14.15,41.19,9.1,936.0,96.2,17.08,24.06
33056,23.44,44.17,9.5,936.0,95.6,17.08,24.06
33057,17.57,41.15,10.2,936.0,94.3,17.08,24.06
33058,15.99,37.68,10.6,936.0,93.4,17.08,24.06
33059,14.2,34.83,11.2,936.0,91.7,17.08,24.06
33060,9.26,26.57,12.2,936.0,87.6,17.08,24.06
33061,5.5,19.19,13.3,936.0,81.8,17.08,24.06
33062,3.36,17.04,14.2,936.0,76.8,17.08,24.06
33063,2.68,18.22,14.1,936.0,76.0,17.08,24.06
33064,4.35,22.14,14.0,936.0,77.1,17.08,24.06
33065,5.87,30.1,13.8,936.0,78.7,17.08,24.06
33066,25.66,38.57,13.4,936.0,81.5,17.08,24.06
33067,35.97,36.06,12.9,937.0,84.3,17.08,24.06
33068,29.32,33.91,11.9,937.0,85.8,17.08,24.06
33069,35.45,27.86,10.8,937.0,88.9,17.08,24.06
33070,26.29,25.02,10.7,937.0,90.1,17.08,24.06
33071,38.99,22.1,10.5,937.0,90.9,17.08,24.06
33072,42.35,19.71,10.7,936.0,91.9,12.68,24.23
33073,37.11,17.38,10.1,936.0,92.6,12.68,24.23
33074,27.64,15.78,9.8,936.0,93.1,12.68,24.23
33075,24.1,15.82,9.8,936.0,93.7,12.68,24.23
33076,16.57,16.47,10.0,936.0,93.5,12.68,24.23
33077,22.71,17.29,10.4,936.0,93.5,12.68,24.23
33078,20.7,19.62,10.8,936.0,93.8,12.68,24.23
33079,7.74,23.06,11.3,936.0,93.6,12.68,24.23
33080,8.15,25.79,11.5,936.0,93.7,12.68,24.23
33081,8.3,29.76,11.4,936.0,94.7,12.68,24.23
33082,7.74,28.82,11.1,936.0,95.7,12.68,24.23
33083,8.63,26.6,11.2,936.0,96.5,12.68,24.23
33084,11.03,27.56,11.7,935.0,96.2,12.68,24.23
33085,8.3,26.4,12.0,934.0,95.5,12.68,24.23
33086,5.26,27.12,11.8,934.0,95.2,12.68,24.23
33087,5.84,31.29,11.6,934.0,95.0,12.68,24.23
33088,5.19,31.29,11.3,934.0,95.5,12.68,24.23
33089,5.86,31.44,11.2,933.0,96.0,12.68,24.23
33090,5.38,32.32,11.2,934.0,96.5,12.68,24.23
33091,2.58,26.02,11.0,934.0,97.2,12.68,24.23
33092,1.15,21.79,11.2,933.0,97.4,12.68,24.23
33093,0.84,18.27,11.4,932.0,97.2,12.68,24.23
33094,0.23,13.11,11.6,932.0,96.8,12.68,24.23
33095,0.42,12.23,11.8,932.0,96.2,12.68,24.23
33096,0.35,9.78,11.9,931.0,96.1,25.28,16.46
33097,0.4,8.98,11.9,931.0,96.2,25.28,16.46
33098,0.31,11.16,11.9,930.0,97.0,25.28,16.46
33099,0.29,9.77,11.8,930.0,97.7,25.28,16.46
33100,0.17,10.89,11.7,930.0,98.0,25.28,16.46
33101,0.19,9.29,11.7,930.0,97.9,25.28,16.46
33102,0.52,17.92,11.6,930.0,98.1,25.28,16.46
33103,0.28,11.11,11.2,928.0,98.9,25.28,16.46
33104,1.33,16.39,11.7,928.0,97.9,25.28,16.46
33105,6.25,28.18,12.8,928.0,96.0,25.28,16.46
33106,5.42,20.72,14.4,928.0,90.2,25.28,16.46
33107,3.24,14.47,17.8,928.0,69.9,25.28,16.46
33108,3.04,16.52,19.2,928.0,64.6,25.28,16.46
33109,1.52,12.61,19.5,927.0,63.5,25.28,16.46
33110,1.93,16.19,17.9,927.0,68.6,25.28,16.46
33111,1.85,20.18,16.6,927.0,74.8,25.28,16.46
33112,3.37,25.76,16.3,927.0,76.8,25.28,16.46
33113,4.29,32.5,15.5,927.0,80.1,25.28,16.46
33114,7.41,36.42,14.9,928.0,83.9,25.28,16.46
33115,23.69,40.1,14.1,928.0,90.9,25.28,16.46
33116,13.73,37.3,13.6,928.0,93.5,25.28,16.46
33117,6.5,29.33,13.2,928.0,94.8,25.28,16.46
33118,4.59,25.11,13.1,928.0,95.7,25.28,16.46
33119,5.15,26.19,13.1,928.0,96.1,25.28,16.46
33120,6.01,25.74,13.0,928.0,96.2,14.19,13.05
33121,2.61,17.33,12.6,928.0,96.4,14.19,13.05
33122,2.79,15.44,12.7,928.0,96.6,14.19,13.05
33123,2.53,15.21,12.9,929.0,96.5,14.19,13.05
33124,1.59,13.72,12.9,929.0,96.7,14.19,13.05
33125,3.0,17.61,12.9,929.0,96.9,14.19,13.05
33126,4.92,19.51,12.5,930.0,96.8,14.19,13.05
33127,6.93,21.01,11.4,931.0,96.7,14.19,13.05
33128,6.41,17.12,11.1,932.0,96.2,14.19,13.05
33129,4.87,12.14,11.1,932.0,94.7,14.19,13.05
33130,4.62,10.78,11.5,933.0,92.0,14.19,13.05
33131,2.86,7.66,14.2,933.0,77.2,14.19,13.05
33132,2.82,9.67,14.7,933.0,71.3,14.19,13.05
33133,2.72,11.84,15.5,933.0,68.4,14.19,13.05
33134,3.52,13.31,13.9,933.0,72.8,14.19,13.05
33135,2.85,13.44,13.6,934.0,74.1,14.19,13.05
33136,2.31,13.77,12.9,934.0,75.7,14.19,13.05
33137,2.84,16.54,11.8,934.0,78.9,14.19,13.05
33138,2.75,15.26,10.7,935.0,81.3,14.19,13.05
33139,2.05,15.04,10.2,936.0,84.1,14.19,13.05
33140,1.42,14.75,9.5,936.0,84.7,14.19,13.05
33141,1.13,14.28,9.4,936.0,85.1,14.19,13.05
33142,1.15,9.07,9.4,936.0,86.7,14.19,13.05
33143,0.81,6.76,9.3,936.0,86.9,14.19,13.05
33144,0.46,6.35,9.2,936.0,87.1,16.04,16.92
33145,0.56,6.03,8.8,936.0,87.9,16.04,16.92
33146,0.46,5.39,8.9,936.0,88.7,16.04,16.92
33147,0.46,4.75,8.7,936.0,88.3,16.04,16.92
33148,0.48,5.94,8.5,936.0,88.1,16.04,16.92
33149,0.4,7.87,8.1,936.0,89.5,16.04,16.92
33150,2.01,14.12,8.2,937.0,89.7,16.04,16.92
33151,3.94,16.51,8.4,938.0,88.5,16.04,16.92
33152,3.28,14.54,8.8,938.0,85.3,16.04,16.92
33153,2.69,13.67,9.3,939.0,81.7,16.04,16.92
33154,4.28,16.64,10.0,939.0,79.0,16.04,16.92
33155,5.0,17.06,10.9,938.0,76.1,16.04,16.92
33156,5.15,18.08,12.8,938.0,69.3,16.04,16.92
33157,4.72,18.12,15.1,937.0,61.4,16.04,16.92
33158,4.26,20.55,16.8,937.0,56.1,16.04,16.92
33159,2.64,21.3,18.0,937.0,51.7,16.04,16.92
33160,7.67,36.53,16.6,937.0,54.8,16.04,16.92
33161,6.97,33.3,12.6,937.0,69.2,16.04,16.92
33162,19.25,35.81,10.2,938.0,79.5,16.04,16.92
33163,45.66,34.51,8.7,938.0,84.7,16.04,16.92
33164,48.34,31.3,7.8,938.0,88.4,16.04,16.92
33165,36.02,27.91,7.4,938.0,90.2,16.04,16.92
33166,33.6,24.77,7.0,938.0,91.2,16.04,16.92
33167,37.62,21.14,6.8,938.0,92.4,16.04,16.92
33168,47.87,19.51,6.6,938.0,93.2,10.63,33.37
33169,35.75,16.09,6.4,938.0,93.4,10.63,33.37
33170,32.43,15.27,6.2,937.0,94.0,10.63,33.37
33171,23.27,16.22,6.4,937.0,94.7,10.63,33.37
33172,20.12,19.98,7.1,937.0,94.5,10.63,33.37
33173,25.15,22.35,7.0,937.0,94.5,10.63,33.37
33174,50.66,23.52,6.7,937.0,94.9,10.63,33.37
33175,83.69,28.72,7.8,937.0,94.8,10.63,33.37
33176,56.11,43.64,9.3,938.0,92.6,10.63,33.37
33177,34.21,43.22,10.5,938.0,88.5,10.63,33.37
33178,17.69,30.54,12.3,938.0,77.1,10.63,33.37
33179,10.59,24.24,13.2,938.0,72.4,10.63,33.37
33180,7.09,21.34,14.5,937.0,67.6,10.63,33.37
33182,3.35,20.15,15.6,937.0,65.0,10.63,33.37
33183,5.18,23.9,15.6,937.0,64.6,10.63,33.37
33184,11.28,38.61,14.7,937.0,68.6,10.63,33.37
33185,15.54,46.47,12.9,937.0,74.7,10.63,33.37
33186,13.68,48.75,11.1,938.0,81.0,10.63,33.37
33187,4.77,37.39,10.0,938.0,84.4,10.63,33.37
33188,3.17,35.82,9.6,938.0,86.3,10.63,33.37
33189,2.03,32.68,9.4,938.0,87.5,10.63,33.37
33190,2.08,37.37,9.3,938.0,88.3,10.63,33.37
33191,1.5,27.97,9.4,938.0,89.0,10.63,33.37
33192,8.27,27.9,8.9,938.0,89.3,17.94,37.21
33193,9.46,24.48,8.6,938.0,90.6,17.94,37.21
33194,7.53,21.03,8.8,937.0,91.6,17.94,37.21
33195,5.21,18.58,9.1,937.0,91.9,17.94,37.21
33196,3.9,19.5,9.6,937.0,92.0,17.94,37.21
33197,4.02,23.55,10.1,937.0,91.1,17.94,37.21
33198,9.09,34.9,10.6,937.0,89.5,17.94,37.21
33199,21.13,43.06,11.0,938.0,87.5,17.94,37.21
33200,18.19,38.51,11.6,938.0,84.3,17.94,37.21
33201,18.11,34.04,12.3,938.0,81.5,17.94,37.21
33202,9.73,25.0,12.7,938.0,77.6,17.94,37.21
33203,8.09,21.75,13.2,938.0,75.7,17.94,37.21
33204,7.92,24.08,13.2,938.0,76.8,17.94,37.21
33205,5.67,22.2,13.2,938.0,77.6,17.94,37.21
33206,5.38,23.45,13.0,938.0,77.6,17.94,37.21
33207,5.16,26.35,13.0,938.0,76.6,17.94,37.21
33208,5.08,27.17,12.5,938.0,78.3,17.94,37.21
33209,5.03,32.42,11.7,938.0,82.0,17.94,37.21
33210,3.19,32.44,11.3,938.0,83.8,17.94,37.21
33211,1.53,27.74,11.4,938.0,84.6,17.94,37.21
33212,0.68,19.5,11.7,938.0,83.7,17.94,37.21
33213,0.25,19.0,12.0,938.0,82.9,17.94,37.21
33214,0.55,20.21,12.2,938.0,81.7,17.94,37.21
33215,0.26,16.99,12.1,938.0,82.3,17.94,37.21
33216,0.27,11.39,11.9,938.0,83.4,27.74,37.54
33217,0.22,10.52,11.4,938.0,84.5,27.74,37.54
33218,0.18,7.12,11.1,938.0,85.7,27.74,37.54
33219,0.18,7.94,10.8,938.0,87.2,27.74,37.54
33220,0.18,10.3,10.5,938.0,89.0,27.74,37.54
33221,0.38,14.62,10.3,938.0,90.3,27.74,37.54
33222,3.17,28.56,10.1,938.0,91.1,27.74,37.54
33223,7.42,37.71,10.2,938.0,90.7,27.74,37.54
33224,11.38,38.27,10.9,938.0,87.8,27.74,37.54
33225,7.79,31.99,11.4,938.0,85.3,27.74,37.54
33226,6.77,33.94,11.2,938.0,85.6,27.74,37.54
33227,5.82,32.96,11.5,938.0,83.1,27.74,37.54
33228,4.97,31.32,11.9,938.0,80.6,27.74,37.54
33229,3.79,28.38,12.1,938.0,79.8,27.74,37.54
33230,3.61,31.11,11.7,938.0,81.6,27.74,37.54
33231,4.7,34.42,11.9,938.0,79.8,27.74,37.54
33232,7.0,43.01,11.7,938.0,81.0,27.74,37.54
33233,8.3,47.61,10.7,938.0,89.5,27.74,37.54
33234,7.32,42.88,10.3,941.0,92.6,27.74,37.54
33235,2.62,34.69,10.3,942.0,92.3,27.74,37.54
33236,1.34,25.65,10.4,941.0,91.4,27.74,37.54
33237,0.7,21.65,10.5,941.0,90.5,27.74,37.54
33238,0.56,21.87,10.5,941.0,90.1,27.74,37.54
33239,0.43,19.93,10.5,940.0,89.4,27.74,37.54
33240,0.35,14.74,10.6,939.0,88.5,15.66,32.35
33241,0.23,14.59,10.8,940.0,87.6,15.66,32.35
33242,0.37,14.61,10.9,939.0,88.0,15.66,32.35
33243,0.44,12.74,11.0,939.0,87.8,15.66,32.35
33244,0.75,14.58,10.6,939.0,88.4,15.66,32.35
33245,3.69,17.7,9.3,938.0,91.6,15.66,32.35
33246,28.88,20.65,8.8,938.0,93.0,15.66,32.35
33247,35.56,16.9,9.6,938.0,93.5,15.66,32.35
33248,37.83,28.09,12.4,939.0,86.4,15.66,32.35
33249,11.98,24.49,13.3,939.0,78.8,15.66,32.35
33250,8.07,21.23,14.1,939.0,76.3,15.66,32.35
33251,4.89,19.23,14.3,939.0,75.3,15.66,32.35
33252,4.74,21.27,15.0,939.0,73.2,15.66,32.35
33253,4.99,18.18,17.0,939.0,67.0,15.66,32.35
33254,4.3,19.1,17.2,938.0,65.9,15.66,32.35
33255,5.62,23.65,16.3,937.0,69.6,15.66,32.35
33256,5.16,28.54,14.8,937.0,75.4,15.66,32.35
33257,4.42,32.45,13.6,937.0,80.5,15.66,32.35
33258,13.43,39.92,12.8,937.0,84.1,15.66,32.35
33259,15.79,36.96,12.1,938.0,86.4,15.66,32.35
33260,32.81,36.91,12.0,938.0,87.5,15.66,32.35
33261,34.61,30.76,11.6,937.0,89.4,15.66,32.35
33262,21.87,31.49,11.7,938.0,90.5,15.66,32.35
33263,13.3,30.39,11.4,937.0,89.5,15.66,32.35
33264,19.74,27.37,10.3,937.0,91.7,10.35,40.68
33265,27.78,24.24,10.5,937.0,93.0,10.35,40.68
33266,12.12,23.44,10.9,936.0,93.0,10.35,40.68
33267,7.64,22.31,10.9,936.0,92.7,10.35,40.68
33268,6.27,22.87,11.1,937.0,92.5,10.35,40.68
33269,6.36,20.7,11.3,937.0,92.1,10.35,40.68
33270,13.3,22.6,11.3,936.0,91.8,10.35,40.68
33271,18.83,23.35,11.5,937.0,91.4,10.35,40.68
33272,24.05,29.22,12.3,937.0,89.7,10.35,40.68
33273,17.84,29.99,13.4,937.0,84.2,10.35,40.68
33274,21.4,31.29,14.8,937.0,78.8,10.35,40.68
33275,15.16,28.84,17.0,937.0,71.8,10.35,40.68
33276,9.57,25.25,18.2,936.0,67.4,10.35,40.68
33277,8.4,23.24,19.7,936.0,62.7,10.35,40.68
33278,6.05,23.43,20.4,935.0,60.8,10.35,40.68
33279,3.97,27.08,19.2,935.0,64.8,10.35,40.68
33280,10.57,40.19,18.0,935.0,71.0,10.35,40.68
33281,14.79,40.43,16.7,935.0,77.6,10.35,40.68
33282,20.14,39.38,15.1,935.0,82.3,10.35,40.68
33283,8.12,32.88,13.5,936.0,85.8,10.35,40.68
33284,3.69,26.57,12.4,936.0,88.6,10.35,40.68
33285,2.72,23.14,11.8,936.0,90.8,10.35,40.68
33286,2.78,25.01,11.6,936.0,91.6,10.35,40.68
33287,3.56,26.77,11.9,936.0,92.0,10.35,40.68
33288,1.59,19.33,12.0,935.0,92.1,11.95,35.36
33289,1.94,22.16,12.2,935.0,91.5,11.95,35.36
33290,1.1,13.78,12.1,935.0,91.5,11.95,35.36
33291,0.65,13.75,12.1,935.0,91.6,11.95,35.36
33292,0.84,15.61,12.2,935.0,91.3,11.95,35.36
33293,1.91,20.0,12.1,935.0,91.4,11.95,35.36
33294,12.66,26.16,11.8,935.0,92.3,11.95,35.36
33295,18.8,32.53,11.9,935.0,92.5,11.95,35.36
33296,15.72,31.27,12.0,935.0,91.4,11.95,35.36
33297,12.54,26.41,12.7,935.0,87.2,11.95,35.36
33298,10.41,26.08,13.1,935.0,85.0,11.95,35.36
33299,10.73,25.64,14.4,934.0,80.2,11.95,35.36
33300,9.95,24.16,17.2,934.0,69.9,11.95,35.36
33301,11.88,29.76,18.2,933.0,67.2,11.95,35.36
33302,9.22,29.49,19.5,933.0,64.3,11.95,35.36
33303,11.67,37.19,19.8,932.0,63.8,11.95,35.36
33304,15.62,41.89,19.4,932.0,65.4,11.95,35.36
33305,12.21,37.01,15.4,933.0,76.7,11.95,35.36
33306,9.23,34.12,12.9,933.0,84.9,11.95,35.36
33307,6.81,30.96,12.0,934.0,88.9,11.95,35.36
33308,6.78,30.9,11.7,934.0,90.7,11.95,35.36
33309,3.37,24.22,11.7,934.0,91.1,11.95,35.36
33310,2.82,22.83,11.4,933.0,91.2,11.95,35.36
33311,6.78,22.36,11.0,933.0,91.9,11.95,35.36
33312,2.98,20.86,10.7,932.0,93.1,13.43,24.08
33313,1.81,14.19,10.9,933.0,93.8,13.43,24.08
33314,1.62,10.89,11.1,935.0,93.8,13.43,24.08
33315,1.51,14.76,11.2,936.0,93.7,13.43,24.08
33316,1.46,15.2,11.2,936.0,93.7,13.43,24.08
33317,4.18,19.57,11.2,936.0,93.4,13.43,24.08
33318,26.27,24.97,11.3,936.0,93.2,13.43,24.08
33319,39.84,33.3,11.6,936.0,93.1,13.43,24.08
33320,42.38,33.22,12.7,936.0,90.0,13.43,24.08
33321,25.85,30.73,14.4,937.0,80.3,13.43,24.08
33322,18.69,28.98,14.9,936.0,78.2,13.43,24.08
33323,18.28,29.8,16.4,936.0,73.2,13.43,24.08
33324,12.6,25.13,18.1,936.0,67.9,13.43,24.08
33325,8.33,27.6,17.6,936.0,69.4,13.43,24.08
33326,11.05,34.23,16.5,936.0,77.2,13.43,24.08
33327,11.34,31.05,15.4,935.0,86.8,13.43,24.08
33328,10.18,24.39,14.1,936.0,91.2,13.43,24.08
33329,7.55,21.71,12.9,935.0,92.0,13.43,24.08
33330,3.81,16.28,10.7,937.0,92.1,13.43,24.08
33331,2.25,13.29,9.1,938.0,93.2,13.43,24.08
33332,0.87,12.85,8.4,935.0,94.1,13.43,24.08
33333,0.69,9.62,8.0,936.0,94.3,13.43,24.08
33334,0.3,7.4,7.4,936.0,94.4,13.43,24.08
33335,0.31,6.58,7.0,937.0,94.6,13.43,24.08
33336,0.24,5.78,6.8,937.0,94.2,37.13,18.32
33337,0.2,4.79,6.5,937.0,92.2,37.13,18.32
33338,0.2,3.95,6.2,937.0,88.1,37.13,18.32
33339,0.18,4.53,5.8,938.0,85.5,37.13,18.32
33340,0.19,5.06,5.8,938.0,84.7,37.13,18.32
33341,0.28,7.81,5.6,938.0,83.0,37.13,18.32
33342,0.61,14.3,5.6,938.0,81.7,37.13,18.32
33343,2.71,22.43,6.1,936.0,79.9,37.13,18.32
33344,1.49,17.45,6.6,934.0,77.5,37.13,18.32
33345,1.41,13.76,7.5,935.0,73.0,37.13,18.32
33346,1.09,14.58,7.8,935.0,71.0,37.13,18.32
33347,1.52,15.85,8.0,935.0,70.9,37.13,18.32
33348,1.93,14.38,8.9,934.0,67.9,37.13,18.32
33349,1.1,12.6,10.3,934.0,62.1,37.13,18.32
33350,1.11,11.97,12.2,934.0,57.1,37.13,18.32
33351,1.14,13.76,12.2,933.0,56.9,37.13,18.32
33352,1.99,18.05,10.2,934.0,63.8,37.13,18.32
33353,1.32,23.58,7.5,934.0,73.8,37.13,18.32
33354,1.29,29.3,6.4,934.0,78.8,37.13,18.32
33355,1.29,29.17,6.1,934.0,80.1,37.13,18.32
33356,0.75,19.4,6.3,934.0,79.5,37.13,18.32
33357,0.34,14.3,6.5,934.0,78.5,37.13,18.32
33358,0.31,13.13,6.3,934.0,78.1,37.13,18.32
33359,0.34,11.11,6.1,933.0,78.2,37.13,18.32
33360,0.14,8.38,5.8,933.0,78.6,18.12,20.92
33361,0.26,6.77,6.1,932.0,77.3,18.12,20.92
33362,0.3,7.67,6.1,932.0,77.4,18.12,20.92
33363,0.14,7.45,5.9,932.0,80.5,18.12,20.92
33364,0.21,9.97,5.6,932.0,85.4,18.12,20.92
33365,0.19,11.55,5.7,931.0,87.3,18.12,20.92
33366,13.09,31.75,5.5,932.0,90.2,18.12,20.92
33367,29.91,40.87,5.4,931.0,93.4,18.12,20.92
33368,25.52,42.41,5.5,931.0,94.9,18.12,20.92
33369,20.61,39.63,6.0,931.0,95.6,18.12,20.92
33370,16.75,36.76,6.3,931.0,96.0,18.12,20.92
33371,11.53,33.42,6.7,930.0,96.2,18.12,20.92
33372,12.72,39.1,7.0,930.0,96.2,18.12,20.92
33373,10.06,39.26,7.1,930.0,96.1,18.12,20.92
33374,6.17,35.3,5.8,930.0,96.1,18.12,20.92
33375,7.48,38.59,5.7,930.0,96.3,18.12,20.92
33376,10.34,42.91,5.6,929.0,96.1,18.12,20.92
33377,10.5,46.41,5.4,929.0,96.3,18.12,20.92
33378,8.47,44.59,5.4,930.0,96.5,18.12,20.92
33379,6.86,41.75,5.4,930.0,96.5,18.12,20.92
33380,3.45,31.76,5.5,930.0,97.1,18.12,20.92
33381,0.96,23.98,5.4,930.0,96.5,18.12,20.92
33382,0.57,20.65,5.4,930.0,96.1,18.12,20.92
33383,0.34,18.24,5.4,930.0,96.2,18.12,20.92
33384,0.22,16.93,5.7,930.0,96.1,26.11,12.06
33385,0.25,16.64,6.0,930.0,95.6,26.11,12.06
33386,0.16,10.64,6.0,931.0,95.6,26.11,12.06
33387,0.2,8.19,5.9,931.0,95.4,26.11,12.06
33388,0.22,7.73,5.8,931.0,95.3,26.11,12.06
33389,0.22,11.33,5.7,932.0,94.9,26.11,12.06
33390,2.12,31.46,5.6,932.0,94.5,26.11,12.06
33391,5.88,45.8,5.8,933.0,93.6,26.11,12.06
33392,3.98,35.52,6.1,934.0,91.9,26.11,12.06
33393,2.61,28.75,6.9,934.0,88.1,26.11,12.06
33394,2.03,19.54,7.8,934.0,81.7,26.11,12.06
33395,1.45,16.52,8.2,934.0,79.1,26.11,12.06
33396,1.54,19.59,8.0,934.0,79.2,26.11,12.06
33397,1.33,19.12,8.3,934.0,78.5,26.11,12.06
33398,0.97,19.55,7.7,934.0,81.6,26.11,12.06
33399,1.52,21.08,7.9,934.0,80.8,26.11,12.06
33400,2.05,25.11,7.7,934.0,80.2,26.11,12.06
33401,1.83,31.16,7.5,935.0,81.0,26.11,12.06
33402,0.81,30.51,7.3,935.0,78.8,26.11,12.06
33403,2.85,40.38,6.7,935.0,81.6,26.11,12.06
33404,15.5,44.72,5.9,935.0,87.2,26.11,12.06
33405,21.03,44.04,6.0,935.0,88.4,26.11,12.06
33406,5.31,32.42,5.9,935.0,86.9,26.11,12.06
33407,24.95,33.83,4.8,935.0,88.2,26.11,12.06
33408,9.67,28.21,4.3,935.0,90.7,28.96,26.99
33409,2.31,14.66,4.4,936.0,92.0,28.96,26.99
33410,0.68,11.37,4.7,935.0,91.8,28.96,26.99
33411,0.29,8.47,4.3,936.0,91.7,28.96,26.99
33412,0.27,9.77,3.9,936.0,92.4,28.96,26.99
33413,0.34,15.52,3.4,936.0,93.0,28.96,26.99
33414,0.44,18.46,3.2,936.0,93.9,28.96,26.99
33415,0.9,19.08,3.8,936.0,94.3,28.96,26.99
33416,1.94,18.07,5.4,937.0,92.1,28.96,26.99
33417,2.31,17.06,6.5,937.0,86.4,28.96,26.99
33418,2.69,19.49,8.3,938.0,78.3,28.96,26.99
33419,1.72,15.04,11.1,937.0,67.7,28.96,26.99
33420,1.83,13.31,12.7,937.0,60.9,28.96,26.99
33421,1.26,11.8,13.0,937.0,58.8,28.96,26.99
33422,0.76,11.39,12.8,937.0,59.8,28.96,26.99
33423,0.69,12.17,12.0,937.0,61.9,28.96,26.99
33424,0.68,13.63,10.1,937.0,68.2,28.96,26.99
33425,1.04,17.73,8.7,937.0,72.3,28.96,26.99
33426,0.87,25.67,7.7,938.0,74.9,28.96,26.99
33427,0.66,29.99,7.1,938.0,77.5,28.96,26.99
33428,0.64,25.22,6.7,938.0,78.8,28.96,26.99
33429,0.7,25.68,6.2,938.0,81.6,28.96,26.99
33430,0.57,23.58,6.8,938.0,81.2,28.96,26.99
33431,0.67,23.91,6.2,938.0,81.7,28.96,26.99
33432,5.57,31.99,5.0,938.0,86.1,6.78,58.9
33433,16.0,28.27,4.1,938.0,89.0,6.78,58.9
33434,3.56,21.73,3.3,938.0,90.4,6.78,58.9
33435,2.58,21.21,2.6,938.0,91.4,6.78,58.9
33436,2.92,19.11,1.8,938.0,92.7,6.78,58.9
33437,3.67,19.12,1.8,938.0,93.6,6.78,58.9
33438,3.56,21.33,2.4,938.0,94.2,6.78,58.9
33439,9.36,20.43,2.4,938.0,94.8,6.78,58.9
33440,12.99,22.85,3.1,939.0,95.1,6.78,58.9
33441,19.02,26.63,3.9,939.0,95.0,6.78,58.9
33442,24.34,32.14,4.9,939.0,94.3,6.78,58.9
33443,23.25,34.71,6.7,938.0,87.4,6.78,58.9
33444,21.45,39.82,10.3,938.0,67.4,6.78,58.9
33445,18.57,44.59,11.5,938.0,63.6,6.78,58.9
33446,15.33,43.54,13.3,937.0,58.9,6.78,58.9
33447,15.6,52.54,14.7,937.0,54.6,6.78,58.9
33448,27.8,61.84,12.8,937.0,59.9,6.78,58.9
33449,55.75,60.12,9.5,937.0,72.9,6.78,58.9
33450,96.44,55.22,7.1,937.0,82.8,6.78,58.9
33451,136.63,50.48,5.8,937.0,88.0,6.78,58.9
33452,163.84,47.41,5.0,938.0,90.1,6.78,58.9
33453,101.06,45.02,4.5,938.0,90.7,6.78,58.9
33454,107.06,37.25,3.9,938.0,91.8,6.78,58.9
33455,139.88,34.99,3.4,938.0,92.6,6.78,58.9
33456,166.34,32.53,2.9,938.0,93.4,13.42,75.9
33457,162.55,29.26,2.5,938.0,93.9,13.42,75.9
33458,138.17,25.45,2.6,938.0,94.3,13.42,75.9
33459,106.91,22.52,2.6,938.0,94.4,13.42,75.9
33460,77.97,19.1,2.1,938.0,94.5,13.42,75.9
33461,83.11,18.64,1.7,938.0,94.8,13.42,75.9
33462,107.09,22.89,1.6,938.0,95.1,13.42,75.9
33463,120.76,22.88,2.3,938.0,94.9,13.42,75.9
33464,168.59,40.68,3.6,938.0,94.1,13.42,75.9
33465,161.74,57.42,5.7,938.0,92.1,13.42,75.9
33466,116.43,68.47,10.2,938.0,74.8,13.42,75.9
33467,39.31,41.08,13.8,938.0,62.5,13.42,75.9
33468,16.92,22.89,15.0,937.0,58.4,13.42,75.9
33469,7.86,18.69,16.4,937.0,50.3,13.42,75.9
33470,5.12,21.4,18.1,937.0,43.6,13.42,75.9
