,NO,NO2,AirTemp,Press,UMR,O3,PM10
34527,2.88,17.71,7.8,932.0,62.2,11.04,59.74
34528,18.71,43.49,6.0,932.0,67.4,11.04,59.74
34529,50.26,58.47,4.3,932.0,74.8,11.04,59.74
34530,19.4,41.49,3.1,932.0,79.6,11.04,59.74
34531,14.22,44.42,2.7,932.0,81.1,11.04,59.74
34532,35.07,56.15,2.7,932.0,80.7,11.04,59.74
34533,12.01,48.27,3.4,932.0,78.9,11.04,59.74
34534,6.81,35.23,3.8,932.0,77.0,11.04,59.74
34535,3.98,18.39,3.6,932.0,75.6,11.04,59.74
34536,2.26,18.47,3.6,932.0,75.5,22.42,38.98
34537,8.09,36.02,3.7,932.0,75.8,22.42,38.98
34538,5.95,41.61,3.6,932.0,77.2,22.42,38.98
34539,1.86,15.28,3.3,932.0,79.4,22.42,38.98
34540,1.28,8.83,2.8,932.0,79.4,22.42,38.98
34541,1.18,12.88,2.4,932.0,80.3,22.42,38.98
34542,1.65,15.24,2.3,933.0,80.2,22.42,38.98
34543,4.27,24.31,2.1,933.0,80.8,22.42,38.98
34544,5.89,25.48,1.8,933.0,78.7,22.42,38.98
34545,4.51,20.29,1.8,933.0,76.3,22.42,38.98
34546,3.21,16.64,2.1,934.0,74.1,22.42,38.98
34547,2.6,14.38,2.5,933.0,69.9,22.42,38.98
34548,1.97,12.5,2.9,933.0,66.5,22.42,38.98
34549,2.94,14.2,2.9,933.0,67.1,22.42,38.98
34550,4.55,15.83,2.8,933.0,67.9,22.42,38.98
34551,3.45,17.46,2.7,933.0,68.7,22.42,38.98
34552,3.91,23.48,2.3,933.0,71.6,22.42,38.98
34553,6.11,29.48,2.1,933.0,72.3,22.42,38.98
34554,4.76,27.53,2.1,933.0,72.6,22.42,38.98
34555,1.98,19.92,2.1,933.0,72.7,22.42,38.98
34556,1.33,20.59,2.0,933.0,73.3,22.42,38.98
34557,2.62,14.47,1.9,933.0,74.5,22.42,38.98
34558,1.21,15.18,1.7,932.0,75.3,22.42,38.98
34559,1.2,11.83,1.9,932.0,74.2,22.42,38.98
34560,0.9,12.43,1.9,932.0,73.8,15.34,41.58
34561,1.07,9.05,1.7,932.0,76.3,15.34,41.58
34562,0.86,7.17,1.6,932.0,77.3,15.34,41.58
34563,1.17,8.29,1.6,932.0,76.7,15.34,41.58
34564,1.01,8.48,1.5,931.0,76.7,15.34,41.58
34565,1.05,11.98,1.5,932.0,78.1,15.34,41.58
34566,2.86,18.95,1.5,931.0,78.6,15.34,41.58
34567,6.61,30.02,1.6,931.0,78.1,15.34,41.58
34568,32.05,45.26,1.8,932.0,77.6,15.34,41.58
34569,36.14,46.45,2.0,932.0,78.3,15.34,41.58
34570,21.57,38.6,2.3,932.0,77.6,15.34,41.58
34571,17.4,42.41,3.0,932.0,73.3,15.34,41.58
34572,14.37,39.54,3.2,932.0,70.8,15.34,41.58
34573,7.46,30.59,3.2,931.0,69.1,15.34,41.58
34574,4.6,23.6,2.9,931.0,71.4,15.34,41.58
34575,6.65,24.48,2.3,931.0,75.5,15.34,41.58
34576,6.53,29.65,2.2,931.0,75.9,15.34,41.58
34577,11.34,31.95,2.2,931.0,74.3,15.34,41.58
34578,17.26,44.04,2.4,931.0,72.5,15.34,41.58
34579,13.1,43.35,2.6,930.0,70.9,15.34,41.58
34580,5.13,37.53,2.7,931.0,69.4,15.34,41.58
34581,3.8,37.31,2.6,931.0,69.2,15.34,41.58
34582,6.26,40.65,2.4,930.0,71.7,15.34,41.58
34583,3.21,28.4,2.0,930.0,76.9,15.34,41.58
34584,2.22,23.63,1.8,930.0,78.0,22.97,44.6
34585,1.44,17.21,1.6,929.0,78.0,22.97,44.6
34586,1.18,11.61,1.3,929.0,79.4,22.97,44.6
34587,1.01,12.87,1.0,929.0,80.6,22.97,44.6
34588,0.92,7.6,1.3,929.0,71.5,22.97,44.6
34589,1.08,7.52,1.2,929.0,71.0,22.97,44.6
34590,1.1,9.64,1.3,929.0,72.6,22.97,44.6
34591,2.09,15.0,1.4,929.0,74.7,22.97,44.6
34592,3.54,18.38,1.3,929.0,75.1,22.97,44.6
34593,3.54,16.92,1.6,929.0,74.0,22.97,44.6
34594,3.87,16.14,2.9,929.0,69.0,22.97,44.6
34595,4.53,15.66,4.4,929.0,63.9,22.97,44.6
34596,4.87,17.26,6.0,929.0,59.0,22.97,44.6
34597,5.28,21.68,7.2,929.0,56.5,22.97,44.6
34598,4.55,22.61,7.5,929.0,54.6,22.97,44.6
34599,2.95,23.95,7.0,928.0,52.5,22.97,44.6
34600,4.83,37.26,5.6,929.0,56.2,22.97,44.6
34601,2.9,42.16,5.5,929.0,55.3,22.97,44.6
34602,8.21,54.79,5.2,929.0,55.9,22.97,44.6
34603,10.74,56.4,4.8,929.0,56.0,22.97,44.6
34604,3.17,36.28,4.7,930.0,55.5,22.97,44.6
34605,25.44,55.92,3.1,930.0,64.5,22.97,44.6
34606,40.27,52.34,1.9,930.0,70.6,22.97,44.6
34607,48.1,46.85,1.0,930.0,74.9,22.97,44.6
34608,47.66,41.66,0.1,930.0,78.6,8.66,94.49
34609,26.01,36.35,-0.3,929.0,82.1,8.66,94.49
34610,24.64,36.54,-0.3,929.0,82.4,8.66,94.49
34611,18.6,31.24,-0.3,929.0,77.4,8.66,94.49
34612,26.14,28.66,-1.7,929.0,83.2,8.66,94.49
34613,10.69,22.3,-2.1,929.0,87.3,8.66,94.49
34614,38.22,27.14,-1.8,929.0,88.4,8.66,94.49
34615,44.09,27.52,-2.3,929.0,88.2,8.66,94.49
34616,79.63,33.48,-1.5,929.0,88.6,8.66,94.49
34617,31.14,27.92,4.0,929.0,70.3,8.66,94.49
34618,19.29,27.28,6.6,929.0,55.3,8.66,94.49
34619,12.48,25.44,7.3,929.0,53.9,8.66,94.49
34620,9.31,25.52,9.0,928.0,49.2,8.66,94.49
34621,6.9,26.11,10.2,928.0,42.5,8.66,94.49
34622,6.24,29.85,9.9,928.0,42.0,8.66,94.49
34623,4.74,34.78,10.9,928.0,40.1,8.66,94.49
34624,88.32,73.18,7.5,928.0,49.0,8.66,94.49
34625,160.46,78.49,5.0,927.0,59.6,8.66,94.49
34626,198.43,79.88,3.7,927.0,65.3,8.66,94.49
34627,159.78,70.49,2.7,928.0,68.3,8.66,94.49
34628,119.74,59.45,1.8,928.0,71.1,8.66,94.49
34629,110.27,53.95,0.6,927.0,76.9,8.66,94.49
34630,245.61,70.68,0.7,928.0,79.1,8.66,94.49
34631,254.88,65.89,-0.2,928.0,82.6,8.66,94.49
34632,269.67,65.16,-0.9,928.0,85.8,4.7,135.64
34633,262.16,60.64,-1.2,928.0,88.0,4.7,135.64
34634,227.01,56.91,-1.1,928.0,88.8,4.7,135.64
34635,140.96,44.21,-2.0,928.0,89.2,4.7,135.64
34636,71.62,35.92,-2.3,928.0,90.4,4.7,135.64
34637,70.96,36.41,-2.0,928.0,91.2,4.7,135.64
34638,97.13,37.55,-1.6,928.0,91.4,4.7,135.64
34639,225.03,52.61,-1.9,928.0,90.5,4.7,135.64
34640,338.1,75.24,-1.1,928.0,89.8,4.7,135.64
34641,293.57,87.27,2.1,929.0,81.0,4.7,135.64
34642,158.22,78.19,6.9,929.0,59.6,4.7,135.64
34643,104.12,79.98,9.3,929.0,53.3,4.7,135.64
34644,73.17,85.37,10.8,929.0,48.6,4.7,135.64
34645,37.44,57.09,11.2,928.0,48.4,4.7,135.64
34646,18.0,38.29,11.0,928.0,48.4,4.7,135.64
34647,10.57,35.33,10.9,928.0,47.0,4.7,135.64
34648,20.04,56.5,9.1,928.0,51.2,4.7,135.64
34649,114.67,80.83,7.5,929.0,57.2,4.7,135.64
34650,193.93,85.08,5.9,929.0,63.2,4.7,135.64
34651,187.9,75.23,4.3,930.0,68.8,4.7,135.64
34652,201.36,68.66,3.2,930.0,74.0,4.7,135.64
34653,146.76,58.67,2.4,930.0,77.7,4.7,135.64
34654,75.07,47.87,1.8,930.0,79.1,4.7,135.64
34655,44.58,40.59,1.2,930.0,81.5,4.7,135.64
34656,63.79,37.0,0.3,930.0,83.5,5.83,106.6
34657,54.24,34.41,-0.1,930.0,86.1,5.83,106.6
34658,82.33,37.62,-0.4,930.0,87.7,5.83,106.6
34659,93.06,36.29,-0.6,930.0,88.9,5.83,106.6
34660,89.57,32.53,-1.1,930.0,89.9,5.83,106.6
34661,80.53,31.0,-1.4,930.0,90.7,5.83,106.6
34662,79.78,32.82,-1.7,930.0,91.1,5.83,106.6
34663,152.67,43.34,-1.0,930.0,92.3,5.83,106.6
34664,59.49,38.99,0.6,931.0,92.3,5.83,106.6
34665,75.38,45.48,1.9,931.0,91.1,5.83,106.6
34666,88.86,47.49,3.3,931.0,88.2,5.83,106.6
34667,23.2,27.35,4.1,931.0,81.7,5.83,106.6
34668,12.79,21.98,4.9,931.0,75.1,5.83,106.6
34669,6.49,19.79,5.5,930.0,72.4,5.83,106.6
34670,4.22,20.93,5.7,930.0,72.1,5.83,106.6
34671,4.54,23.04,5.2,930.0,73.3,5.83,106.6
34672,27.37,46.37,4.4,930.0,76.3,5.83,106.6
34673,78.97,57.76,3.1,930.0,80.7,5.83,106.6
34674,109.45,57.76,2.3,930.0,82.5,5.83,106.6
34675,120.94,51.28,0.9,930.0,86.1,5.83,106.6
34676,114.49,45.38,0.4,930.0,88.4,5.83,106.6
34677,49.44,37.1,0.8,930.0,89.6,5.83,106.6
34678,42.65,38.43,0.9,930.0,87.6,5.83,106.6
34679,135.54,49.75,0.6,930.0,86.7,5.83,106.6
34680,137.05,45.92,-0.3,930.0,88.8,1.83,117.15
34681,89.06,41.22,-0.1,929.0,90.5,1.83,117.15
34682,58.34,37.82,-0.2,929.0,91.3,1.83,117.15
34683,50.42,34.45,0.2,930.0,91.5,1.83,117.15
34684,47.91,32.91,0.6,930.0,91.2,1.83,117.15
34685,20.44,33.73,0.9,930.0,90.4,1.83,117.15
34686,51.64,30.63,1.0,930.0,88.1,1.83,117.15
34687,119.58,34.14,0.6,930.0,88.2,1.83,117.15
34688,111.98,37.91,0.6,931.0,90.1,1.83,117.15
34689,88.96,43.96,1.0,931.0,89.9,1.83,117.15
34690,59.52,45.9,1.6,931.0,88.5,1.83,117.15
34691,35.55,44.15,2.3,931.0,86.1,1.83,117.15
34692,23.86,42.64,2.6,931.0,84.0,1.83,117.15
34693,23.51,46.23,2.7,931.0,83.4,1.83,117.15
34694,38.32,54.45,2.9,931.0,83.6,1.83,117.15
34695,48.99,62.92,2.8,931.0,83.8,1.83,117.15
34696,49.15,59.93,2.8,931.0,83.8,1.83,117.15
34697,29.96,54.95,3.0,932.0,84.1,1.83,117.15
34698,35.26,52.93,2.8,932.0,84.5,1.83,117.15
34699,70.5,57.01,2.5,932.0,86.3,1.83,117.15
34700,26.76,35.9,1.7,932.0,87.6,1.83,117.15
34701,10.18,26.98,1.6,932.0,85.6,1.83,117.15
34702,8.22,28.02,1.9,933.0,83.6,1.83,117.15
34703,9.19,30.65,1.9,933.0,82.2,1.83,117.15
34704,4.07,16.92,1.6,932.0,80.8,8.3,51.75
34705,3.33,23.47,1.5,932.0,82.3,8.3,51.75
34706,2.31,19.57,1.4,933.0,83.1,8.3,51.75
34707,2.17,22.94,1.5,933.0,83.2,8.3,51.75
34708,3.09,24.15,1.5,933.0,83.9,8.3,51.75
34709,4.42,26.57,1.4,933.0,85.1,8.3,51.75
34710,5.1,24.08,1.3,933.0,86.7,8.3,51.75
34711,17.3,31.97,1.2,934.0,86.8,8.3,51.75
34712,32.96,35.97,1.1,934.0,85.6,8.3,51.75
34713,16.31,28.34,2.1,933.0,80.0,8.3,51.75
34714,16.68,30.17,3.2,934.0,75.4,8.3,51.75
34715,9.09,19.67,3.3,933.0,70.5,8.3,51.75
34716,6.38,16.1,3.8,933.0,69.9,8.3,51.75
34718,3.46,15.38,4.4,932.0,67.1,8.3,51.75
34719,3.41,19.49,4.0,932.0,68.5,8.3,51.75
34720,6.37,33.08,3.5,933.0,68.1,8.3,51.75
34721,13.53,40.89,3.2,932.0,70.5,8.3,51.75
34722,9.65,36.55,3.0,932.0,70.8,8.3,51.75
34723,12.38,35.8,2.8,933.0,71.9,8.3,51.75
34724,7.35,27.36,2.4,932.0,73.8,8.3,51.75
34725,12.77,39.16,2.3,932.0,74.4,8.3,51.75
34726,12.36,42.2,1.4,932.0,73.6,8.3,51.75
34727,23.69,42.07,0.1,932.0,78.5,8.3,51.75
34728,16.16,39.88,-0.8,931.0,81.0,5.24,79.86
34729,3.62,28.68,-1.5,931.0,79.9,5.24,79.86
34730,1.56,15.45,-2.0,931.0,79.5,5.24,79.86
34731,1.7,12.88,-2.4,931.0,79.2,5.24,79.86
34732,1.9,16.74,-3.0,930.0,80.1,5.24,79.86
34733,10.1,30.11,-3.9,930.0,83.5,5.24,79.86
34734,7.47,27.77,-3.9,930.0,85.9,5.24,79.86
34735,23.29,36.5,-4.6,931.0,86.3,5.24,79.86
34736,49.46,40.27,-5.2,931.0,89.2,5.24,79.86
34737,69.61,46.48,-4.1,931.0,90.5,5.24,79.86
34738,61.96,48.71,-3.5,931.0,91.3,5.24,79.86
34739,61.89,52.5,-2.5,931.0,90.8,5.24,79.86
34740,61.17,53.58,0.0,930.0,84.8,5.24,79.86
34741,54.2,55.59,-0.7,930.0,82.7,5.24,79.86
34742,44.91,53.03,-1.1,929.0,85.9,5.24,79.86
34743,32.87,50.73,-1.3,929.0,88.0,5.24,79.86
34744,37.28,50.45,-1.5,930.0,89.5,5.24,79.86
34745,34.33,47.32,-1.9,930.0,90.7,5.24,79.86
34746,34.33,46.93,-2.1,930.0,91.7,5.24,79.86
34747,28.92,47.1,-1.9,929.0,91.4,5.24,79.86
34748,38.75,48.05,-1.2,930.0,89.2,5.24,79.86
34749,34.45,45.06,-0.9,930.0,87.6,5.24,79.86
34750,51.07,41.59,-1.0,930.0,87.8,5.24,79.86
34751,40.31,38.77,-1.2,930.0,87.7,5.24,79.86
34752,45.91,37.89,-1.1,929.0,88.3,3.9,159.44
34753,39.98,39.66,-0.8,929.0,87.9,3.9,159.44
34754,40.6,33.66,-0.7,929.0,87.4,3.9,159.44
34755,32.08,27.84,-1.0,929.0,87.6,3.9,159.44
34756,39.44,24.95,-1.6,929.0,88.8,3.9,159.44
34757,46.99,28.8,-2.0,929.0,89.8,3.9,159.44
34758,71.7,33.16,-2.2,929.0,91.0,3.9,159.44
34759,113.01,38.57,-2.4,929.0,91.7,3.9,159.44
34760,161.79,49.76,-1.6,930.0,91.6,3.9,159.44
34761,70.05,48.39,0.7,930.0,87.7,3.9,159.44
34762,56.55,57.6,3.7,930.0,76.0,3.9,159.44
34763,33.23,55.12,6.9,930.0,58.8,3.9,159.44
34764,23.02,55.89,8.3,930.0,52.4,3.9,159.44
34765,19.21,60.47,9.5,929.0,50.1,3.9,159.44
34766,22.8,83.31,9.7,929.0,50.8,3.9,159.44
34767,16.62,81.74,9.3,930.0,53.8,3.9,159.44
34768,79.98,100.46,6.6,930.0,62.8,3.9,159.44
34769,153.03,98.85,5.1,930.0,69.9,3.9,159.44
34770,176.59,92.72,3.8,930.0,77.2,3.9,159.44
34771,140.36,78.67,4.2,930.0,76.7,3.9,159.44
34772,213.95,75.88,2.6,931.0,80.0,3.9,159.44
34773,176.75,63.78,1.7,931.0,84.4,3.9,159.44
34774,114.04,46.87,1.1,931.0,86.1,3.9,159.44
34775,82.86,39.89,0.3,931.0,86.8,3.9,159.44
34776,90.66,37.74,-0.3,931.0,88.9,1.35,119.12
34777,76.81,34.2,-0.4,931.0,90.3,1.35,119.12
34778,67.6,34.6,-0.3,931.0,91.3,1.35,119.12
34779,54.86,35.35,-1.1,931.0,91.1,1.35,119.12
34780,77.35,32.92,-1.4,931.0,91.4,1.35,119.12
34781,98.91,34.67,-1.6,932.0,91.9,1.35,119.12
34782,57.16,29.41,-3.0,932.0,92.8,1.35,119.12
34783,59.21,30.3,-2.5,932.0,93.8,1.35,119.12
34784,48.7,32.31,-2.5,933.0,94.0,1.35,119.12
34785,27.28,32.26,-1.5,933.0,94.3,1.35,119.12
34786,24.6,33.83,-1.1,933.0,94.6,1.35,119.12
34787,23.79,35.83,-0.7,933.0,94.6,1.35,119.12
34788,25.28,38.01,-0.3,933.0,94.6,1.35,119.12
34789,24.76,40.33,-0.1,933.0,94.8,1.35,119.12
34790,23.66,45.78,-0.1,932.0,95.2,1.35,119.12
34791,27.45,49.81,0.1,933.0,95.1,1.35,119.12
34792,30.11,50.46,-0.5,933.0,95.8,1.35,119.12
34793,35.37,51.68,-0.6,933.0,96.4,1.35,119.12
34794,36.93,52.57,-0.7,933.0,96.7,1.35,119.12
34795,43.51,53.77,-0.7,934.0,96.8,1.35,119.12
34796,44.78,52.7,-0.9,934.0,97.2,1.35,119.12
34797,50.6,53.65,-0.9,934.0,97.3,1.35,119.12
34798,52.92,53.85,-1.0,934.0,97.4,1.35,119.12
34799,52.69,53.05,-1.3,934.0,97.8,1.35,119.12
34800,51.54,52.72,-1.3,934.0,97.8,0.75,106.83
34801,50.35,51.68,-1.4,934.0,97.8,0.75,106.83
34802,48.13,48.86,-1.7,933.0,98.0,0.75,106.83
34803,41.78,46.92,-1.9,933.0,98.2,0.75,106.83
34804,43.03,47.34,-1.7,933.0,98.1,0.75,106.83
34805,44.54,46.08,-1.9,933.0,98.1,0.75,106.83
34806,42.71,44.62,-2.0,933.0,97.9,0.75,106.83
34807,54.57,46.25,-2.0,934.0,98.0,0.75,106.83
34808,60.3,46.31,-2.1,934.0,98.0,0.75,106.83
34809,61.88,48.55,-2.0,933.0,98.0,0.75,106.83
34810,73.4,53.59,-1.7,934.0,97.3,0.75,106.83
34811,81.02,57.16,-1.5,933.0,97.5,0.75,106.83
34812,81.9,63.13,-1.1,933.0,97.2,0.75,106.83
34813,83.28,67.82,-0.9,932.0,97.2,0.75,106.83
34814,73.35,68.18,-1.0,932.0,97.8,0.75,106.83
34815,61.95,66.94,-1.0,932.0,98.0,0.75,106.83
34816,62.35,63.65,-1.1,932.0,98.2,0.75,106.83
34817,76.44,63.45,-1.3,932.0,98.8,0.75,106.83
34818,109.04,70.44,-0.9,932.0,98.5,0.75,106.83
34819,121.31,74.86,-1.0,933.0,98.5,0.75,106.83
34820,114.74,73.57,-1.2,933.0,98.7,0.75,106.83
34821,120.96,72.09,-1.3,933.0,98.8,0.75,106.83
34822,125.2,72.6,-1.4,933.0,98.8,0.75,106.83
34823,127.05,71.81,-1.5,933.0,98.9,0.75,106.83
34824,128.27,73.1,-1.6,933.0,98.7,2.46,89.43
34825,129.64,74.3,-1.5,933.0,98.5,2.46,89.43
34826,120.35,73.43,-1.6,933.0,98.7,2.46,89.43
34827,111.36,70.31,-1.9,933.0,98.7,2.46,89.43
34828,101.88,68.29,-2.0,933.0,98.4,2.46,89.43
34829,88.21,65.18,-2.3,933.0,98.5,2.46,89.43
34830,72.79,61.24,-2.6,933.0,98.3,2.46,89.43
34831,76.14,61.62,-2.7,933.0,98.1,2.46,89.43
34832,84.04,62.27,-2.6,934.0,97.8,2.46,89.43
34833,103.23,67.16,-1.8,934.0,97.5,2.46,89.43
34834,114.63,71.72,-1.0,934.0,96.8,2.46,89.43
34835,122.9,75.31,0.8,934.0,95.3,2.46,89.43
34836,90.16,73.89,3.2,933.0,92.9,2.46,89.43
34837,87.45,83.96,6.9,933.0,90.7,2.46,89.43
34838,89.01,88.79,9.0,932.0,92.1,2.46,89.43
34839,27.02,59.45,11.7,932.0,65.8,2.46,89.43
34840,12.06,55.01,10.3,932.0,63.5,2.46,89.43
34841,9.95,58.26,9.6,933.0,65.3,2.46,89.43
34842,9.95,64.02,8.8,933.0,68.0,2.46,89.43
34843,9.42,62.6,8.3,933.0,69.3,2.46,89.43
34844,63.56,64.39,6.7,934.0,74.2,2.46,89.43
34845,115.97,56.89,4.1,934.0,83.1,2.46,89.43
34846,104.28,48.95,3.0,934.0,87.7,2.46,89.43
34847,124.05,44.47,2.5,934.0,89.1,2.46,89.43
34848,119.87,38.22,2.1,933.0,90.5,3.19,122.38
34849,124.83,37.28,1.8,933.0,91.2,3.19,122.38
34850,74.25,30.96,0.7,933.0,91.4,3.19,122.38
34851,51.78,28.14,0.0,933.0,93.4,3.19,122.38
34852,31.65,27.55,0.4,933.0,94.1,3.19,122.38
34853,53.65,29.57,-0.2,933.0,92.9,3.19,122.38
34854,64.15,30.27,-0.7,933.0,93.7,3.19,122.38
34855,181.74,41.82,-1.0,933.0,94.0,3.19,122.38
34856,237.32,53.32,-0.4,934.0,94.4,3.19,122.38
34857,124.81,47.8,3.9,934.0,87.1,3.19,122.38
34858,82.15,55.7,6.1,934.0,73.6,3.19,122.38
34859,41.57,52.02,7.8,933.0,67.6,3.19,122.38
34860,27.24,52.06,9.9,933.0,61.1,3.19,122.38
34861,23.15,54.8,12.3,933.0,53.6,3.19,122.38
34862,16.51,55.06,11.8,932.0,55.3,3.19,122.38
34863,20.51,62.57,12.2,933.0,54.4,3.19,122.38
34864,101.28,78.74,9.8,933.0,62.7,3.19,122.38
34865,284.54,95.93,7.9,933.0,70.6,3.19,122.38
34866,524.2,109.88,6.4,933.0,77.6,3.19,122.38
34867,505.4,100.63,5.4,933.0,80.9,3.19,122.38
34868,496.5,94.57,4.1,933.0,83.8,3.19,122.38
34869,433.95,82.08,3.4,933.0,87.7,3.19,122.38
34870,344.0,66.84,2.8,933.0,89.0,3.19,122.38
34871,397.84,70.89,2.2,933.0,90.3,3.19,122.38
34872,463.05,79.48,1.8,932.0,91.2,2.93,180.27
34873,465.35,78.0,1.5,933.0,92.5,2.93,180.27
34874,212.92,48.94,0.2,933.0,93.9,2.93,180.27
34875,141.68,38.16,0.3,932.0,94.9,2.93,180.27
34876,175.96,40.1,0.3,932.0,94.8,2.93,180.27
34877,203.76,39.7,-0.1,932.0,95.0,2.93,180.27
34878,175.16,38.27,-1.5,933.0,94.5,2.93,180.27
34879,85.54,32.09,-2.2,933.0,96.4,2.93,180.27
34880,106.7,38.97,-0.7,933.0,96.2,2.93,180.27
34881,177.58,51.34,3.4,933.0,93.2,2.93,180.27
34882,81.98,47.21,6.9,933.0,88.2,2.93,180.27
34883,42.79,49.69,8.3,933.0,70.4,2.93,180.27
34884,39.78,61.19,8.8,933.0,67.1,2.93,180.27
34885,24.61,60.02,11.0,933.0,61.7,2.93,180.27
34886,14.93,59.28,11.2,932.0,61.5,2.93,180.27
34887,11.26,61.72,11.6,932.0,60.2,2.93,180.27
34888,66.52,75.52,9.4,932.0,67.3,2.93,180.27
34889,137.65,77.2,7.4,932.0,75.1,2.93,180.27
34890,239.13,82.55,5.9,932.0,80.1,2.93,180.27
34891,282.99,83.76,5.3,932.0,83.0,2.93,180.27
34892,237.22,69.7,4.2,932.0,85.6,2.93,180.27
34893,258.01,65.2,3.3,932.0,87.4,2.93,180.27
34894,192.65,54.18,2.5,932.0,90.7,2.93,180.27
34895,73.03,38.34,2.2,932.0,91.9,2.93,180.27
34896,38.8,33.15,1.9,932.0,90.8,2.7,148.35
34897,68.67,31.77,0.9,932.0,90.7,2.7,148.35
34898,96.92,33.37,0.4,932.0,92.4,2.7,148.35
34899,86.27,29.82,-0.3,932.0,92.4,2.7,148.35
34900,85.54,33.11,-1.3,932.0,93.0,2.7,148.35
34901,51.34,31.89,-1.2,932.0,93.7,2.7,148.35
34902,43.24,29.25,-2.0,932.0,94.4,2.7,148.35
34903,34.64,28.49,-2.8,933.0,95.4,2.7,148.35
34904,27.49,29.17,-2.0,933.0,96.3,2.7,148.35
34905,19.46,27.65,-0.9,933.0,95.8,2.7,148.35
34906,14.25,26.71,0.1,933.0,95.9,2.7,148.35
34907,15.6,33.05,1.1,933.0,96.4,2.7,148.35
34908,18.48,39.98,2.0,933.0,96.1,2.7,148.35
34909,14.54,44.91,2.7,933.0,95.8,2.7,148.35
34910,10.46,45.16,2.8,933.0,96.2,2.7,148.35
34911,7.35,39.84,2.7,933.0,96.6,2.7,148.35
34912,4.54,37.72,2.2,933.0,96.8,2.7,148.35
34913,10.64,46.13,1.8,933.0,97.4,2.7,148.35
34914,8.69,45.19,1.3,933.0,97.5,2.7,148.35
34915,19.84,48.0,1.2,934.0,97.8,2.7,148.35
34916,15.47,44.16,1.1,934.0,98.1,2.7,148.35
34917,19.86,36.27,1.0,934.0,98.3,2.7,148.35
34918,22.45,36.11,1.0,934.0,98.3,2.7,148.35
34919,21.94,31.61,1.2,934.0,98.1,2.7,148.35
34920,18.95,26.14,1.3,934.0,98.0,8.85,84.98
34921,9.85,23.14,2.2,933.0,98.9,8.85,84.98
34922,2.18,12.44,4.4,933.0,95.4,8.85,84.98
34923,1.51,11.36,4.1,933.0,87.2,8.85,84.98
34924,1.67,15.64,3.1,934.0,86.2,8.85,84.98
34925,7.29,24.18,0.8,934.0,88.8,8.85,84.98
34926,13.15,24.49,0.1,934.0,91.8,8.85,84.98
34927,38.26,27.7,0.2,934.0,93.0,8.85,84.98
34928,66.24,34.19,1.0,935.0,93.2,8.85,84.98
34929,73.31,37.48,2.1,935.0,92.6,8.85,84.98
34930,33.15,31.78,1.7,936.0,91.5,8.85,84.98
34931,18.94,35.26,2.5,935.0,91.1,8.85,84.98
34932,10.59,35.25,4.0,935.0,88.4,8.85,84.98
34933,13.85,38.32,5.4,934.0,81.5,8.85,84.98
34934,14.22,41.28,5.7,934.0,79.7,8.85,84.98
34935,5.52,31.64,5.0,934.0,81.9,8.85,84.98
34936,2.97,27.16,3.3,934.0,88.3,8.85,84.98
34937,9.74,34.79,2.2,934.0,91.5,8.85,84.98
34938,3.37,25.7,1.9,934.0,93.4,8.85,84.98
34939,5.1,25.49,1.6,934.0,94.8,8.85,84.98
34940,3.71,29.45,1.2,934.0,95.4,8.85,84.98
34941,6.05,34.63,1.0,934.0,96.1,8.85,84.98
34942,8.11,39.28,0.8,934.0,96.4,8.85,84.98
34943,11.99,41.5,0.5,934.0,97.3,8.85,84.98
34944,9.15,39.47,0.2,934.0,97.9,1.66,86.06
34945,8.65,38.58,0.1,934.0,98.1,1.66,86.06
34946,4.93,36.0,-0.3,934.0,98.4,1.66,86.06
34947,3.54,31.31,-0.7,934.0,98.8,1.66,86.06
34948,5.47,32.72,-0.8,934.0,98.7,1.66,86.06
34949,4.86,32.07,-1.2,934.0,98.7,1.66,86.06
34950,6.61,33.78,-1.2,934.0,98.4,1.66,86.06
34951,6.18,32.4,-1.4,934.0,98.5,1.66,86.06
34952,12.61,29.97,-1.6,934.0,98.4,1.66,86.06
34953,16.37,29.32,-1.3,934.0,98.1,1.66,86.06
34954,19.53,30.89,-0.9,934.0,97.8,1.66,86.06
34955,20.12,33.46,-0.4,934.0,97.4,1.66,86.06
34956,25.75,39.78,-0.3,934.0,97.7,1.66,86.06
34957,37.9,49.1,0.1,934.0,97.5,1.66,86.06
34958,33.06,52.55,0.5,933.0,97.8,1.66,86.06
34959,28.03,53.62,0.5,933.0,98.3,1.66,86.06
34960,26.18,52.07,0.4,934.0,98.6,1.66,86.06
34961,26.11,50.81,0.1,934.0,99.0,1.66,86.06
34962,31.83,51.02,0.0,934.0,99.3,1.66,86.06
34963,50.45,57.53,0.0,934.0,99.2,1.66,86.06
34964,52.3,58.02,-0.3,934.0,99.3,1.66,86.06
34965,46.57,55.83,-0.6,934.0,99.5,1.66,86.06
34966,49.94,53.7,-0.6,934.0,99.4,1.66,86.06
34967,43.68,48.44,-0.8,934.0,99.4,1.66,86.06
34968,43.59,48.29,-1.0,934.0,99.3,1.0,107.96
34969,46.07,50.63,-1.1,934.0,99.3,1.0,107.96
34970,40.92,46.78,-1.3,934.0,99.4,1.0,107.96
34971,39.56,46.28,-1.4,933.0,99.2,1.0,107.96
34972,38.43,44.97,-1.5,934.0,99.1,1.0,107.96
