,NO,NO2,AirTemp,Press,UMR,O3,PM10
36672,0.5,15.42,6.1,934.0,92.9,33.04,29.33
36673,0.49,11.09,6.5,934.0,88.5,33.04,29.33
36674,0.47,9.63,6.9,934.0,86.0,33.04,29.33
36675,0.63,11.24,6.6,934.0,89.8,33.04,29.33
36676,2.1,20.3,6.2,935.0,91.3,33.04,29.33
36677,3.22,32.77,5.6,936.0,92.9,33.04,29.33
36678,4.24,37.68,5.6,936.0,91.2,33.04,29.33
36679,24.38,49.99,5.3,937.0,89.6,33.04,29.33
36680,11.93,48.97,6.2,938.0,83.0,33.04,29.33
36681,6.77,29.91,7.1,938.0,78.9,33.04,29.33
36682,4.09,16.83,9.4,938.0,70.8,33.04,29.33
36683,3.66,12.65,9.2,938.0,63.2,33.04,29.33
36684,11.0,19.2,9.8,938.0,54.6,33.04,29.33
36685,11.99,24.41,10.8,937.0,48.2,33.04,29.33
36686,13.27,33.01,11.4,937.0,46.1,33.04,29.33
36687,8.4,34.44,11.5,937.0,43.7,33.04,29.33
36688,13.94,50.2,11.4,937.0,44.1,33.04,29.33
36689,36.87,75.03,11.2,937.0,44.2,33.04,29.33
36690,46.45,93.74,10.0,938.0,51.6,33.04,29.33
36691,73.62,85.38,8.0,938.0,62.9,33.04,29.33
36692,40.82,77.7,7.4,939.0,63.0,33.04,29.33
36693,24.37,69.05,6.7,939.0,67.4,33.04,29.33
36694,39.79,69.58,6.4,939.0,72.3,33.04,29.33
36695,14.34,58.75,6.6,939.0,75.6,33.04,29.33
36696,27.29,55.11,6.0,939.0,81.6,16.59,35.86
36697,9.24,44.87,5.7,939.0,83.2,16.59,35.86
36698,8.24,39.82,5.3,939.0,85.3,16.59,35.86
36699,5.94,35.89,5.3,938.0,85.4,16.59,35.86
36700,5.1,34.27,5.0,938.0,86.7,16.59,35.86
36701,9.99,36.33,4.5,938.0,87.7,16.59,35.86
36702,57.62,45.96,4.3,938.0,88.2,16.59,35.86
36703,113.02,56.17,4.7,938.0,87.9,16.59,35.86
36704,96.16,67.86,5.9,938.0,85.7,16.59,35.86
36705,67.59,64.68,6.5,938.0,84.8,16.59,35.86
36706,75.9,74.33,7.0,938.0,85.2,16.59,35.86
36707,71.85,75.17,7.1,938.0,89.2,16.59,35.86
36708,30.21,58.37,7.2,937.0,86.4,16.59,35.86
36709,13.74,44.61,7.8,936.0,79.1,16.59,35.86
36710,10.11,35.65,8.2,936.0,75.5,16.59,35.86
36711,11.06,34.33,8.7,936.0,73.8,16.59,35.86
36712,5.73,40.67,8.8,935.0,71.4,16.59,35.86
36713,10.41,53.52,7.9,935.0,83.2,16.59,35.86
36714,8.31,56.91,7.2,934.0,90.0,16.59,35.86
36715,4.3,53.36,6.6,934.0,92.8,16.59,35.86
36716,3.45,58.5,6.3,934.0,95.1,16.59,35.86
36717,1.42,45.63,6.4,934.0,95.6,16.59,35.86
36718,2.37,56.02,6.4,934.0,95.7,16.59,35.86
36719,2.5,43.89,6.9,933.0,94.7,16.59,35.86
36720,2.09,45.43,7.2,932.0,93.1,29.79,18.05
36721,1.19,19.14,6.7,932.0,95.0,29.79,18.05
36722,1.11,12.67,6.3,932.0,95.1,29.79,18.05
36723,1.03,10.53,6.0,931.0,95.3,29.79,18.05
36724,0.9,11.59,6.2,931.0,96.0,29.79,18.05
36725,1.69,28.53,6.3,930.0,94.2,29.79,18.05
36726,1.98,27.27,6.2,931.0,90.4,29.79,18.05
36727,11.69,41.54,6.4,931.0,87.9,29.79,18.05
36728,33.15,60.06,6.4,931.0,89.4,29.79,18.05
36729,32.07,52.13,7.5,930.0,85.4,29.79,18.05
36730,6.41,26.1,8.0,930.0,74.3,29.79,18.05
36731,4.33,20.63,7.9,930.0,70.7,29.79,18.05
36732,2.61,19.94,7.9,931.0,70.2,29.79,18.05
36733,7.94,33.57,7.0,931.0,76.6,29.79,18.05
36734,9.64,40.5,5.7,932.0,87.7,29.79,18.05
36735,8.87,42.9,5.0,932.0,94.0,29.79,18.05
36736,4.38,39.8,4.8,933.0,94.2,29.79,18.05
36737,24.71,67.92,5.0,934.0,93.5,29.79,18.05
36738,9.09,57.29,4.8,934.0,91.5,29.79,18.05
36739,10.09,59.8,4.9,934.0,91.8,29.79,18.05
36740,3.47,32.8,4.9,935.0,87.4,29.79,18.05
36741,0.6,10.89,4.7,935.0,83.3,29.79,18.05
36742,0.55,9.76,4.9,936.0,80.4,29.79,18.05
36743,0.48,11.18,4.9,936.0,79.3,29.79,18.05
36744,0.35,12.03,4.7,936.0,81.9,27.88,12.55
36745,0.29,10.25,4.3,937.0,84.6,27.88,12.55
36746,0.27,9.66,3.9,937.0,87.2,27.88,12.55
36747,0.25,9.03,3.6,937.0,88.0,27.88,12.55
36748,1.3,22.79,3.8,937.0,91.8,27.88,12.55
36749,4.34,22.12,3.9,938.0,93.4,27.88,12.55
36750,9.25,24.34,3.9,938.0,93.6,27.88,12.55
36751,16.55,44.86,3.7,938.0,93.4,27.88,12.55
36752,15.86,46.55,3.6,939.0,94.0,27.88,12.55
36753,11.4,35.24,3.9,940.0,93.7,27.88,12.55
36754,7.45,29.69,4.2,940.0,91.8,27.88,12.55
36755,7.94,24.91,4.9,940.0,91.3,27.88,12.55
36756,5.5,21.94,5.7,941.0,88.6,27.88,12.55
36757,7.91,20.55,6.3,941.0,85.8,27.88,12.55
36758,7.1,18.85,6.6,941.0,82.1,27.88,12.55
36759,3.89,20.77,6.2,942.0,83.6,27.88,12.55
36760,3.12,21.81,6.4,942.0,80.4,27.88,12.55
36761,9.14,34.96,6.3,942.0,81.9,27.88,12.55
36762,4.57,38.64,6.1,943.0,85.1,27.88,12.55
36763,2.3,36.39,5.6,944.0,86.5,27.88,12.55
36764,5.23,42.29,5.5,944.0,86.7,27.88,12.55
36765,1.32,28.22,5.5,944.0,85.4,27.88,12.55
36766,2.08,29.79,5.4,945.0,85.6,27.88,12.55
36767,1.43,19.12,5.2,945.0,84.6,27.88,12.55
36768,1.02,19.89,5.0,945.0,83.6,23.53,14.8
36769,1.12,20.28,4.8,945.0,84.1,23.53,14.8
36770,0.58,10.1,4.6,946.0,85.3,23.53,14.8
36771,3.31,23.73,4.0,946.0,88.1,23.53,14.8
36772,3.91,23.18,3.0,946.0,91.0,23.53,14.8
36773,3.95,23.06,2.5,946.0,90.8,23.53,14.8
36774,30.37,38.28,2.8,946.0,91.6,23.53,14.8
36775,39.68,42.61,3.1,947.0,90.5,23.53,14.8
36776,52.14,46.22,4.2,947.0,86.6,23.53,14.8
36777,34.71,42.81,5.0,947.0,82.4,23.53,14.8
36778,17.72,38.14,5.7,946.0,77.2,23.53,14.8
36779,18.06,26.24,7.8,946.0,68.6,23.53,14.8
36780,8.64,17.97,9.2,945.0,60.2,23.53,14.8
36781,7.61,17.1,9.9,944.0,56.7,23.53,14.8
36782,10.84,26.6,10.4,944.0,54.7,23.53,14.8
36783,6.09,22.62,10.1,944.0,59.6,23.53,14.8
36784,5.61,27.5,8.5,944.0,70.7,23.53,14.8
36785,5.11,34.41,8.0,944.0,73.0,23.53,14.8
36786,3.6,33.94,6.8,945.0,77.7,23.53,14.8
36787,8.42,40.63,6.8,945.0,78.5,23.53,14.8
36788,3.72,26.57,6.2,945.0,85.6,23.53,14.8
36789,4.06,29.47,5.8,946.0,90.1,23.53,14.8
36790,2.84,20.72,5.5,945.0,91.4,23.53,14.8
36791,1.39,16.31,5.2,945.0,92.3,23.53,14.8
36792,1.96,19.36,5.1,945.0,93.0,28.56,8.07
36793,1.37,19.09,4.9,945.0,94.0,28.56,8.07
36794,0.7,7.07,4.6,945.0,93.5,28.56,8.07
36795,0.53,5.9,4.6,944.0,88.8,28.56,8.07
36796,0.52,13.69,4.4,944.0,92.8,28.56,8.07
36797,0.63,8.55,4.0,944.0,93.6,28.56,8.07
36798,0.55,5.64,3.6,945.0,91.5,28.56,8.07
36799,1.03,8.97,3.7,945.0,91.2,28.56,8.07
36800,2.24,13.94,3.8,945.0,92.0,28.56,8.07
36801,4.6,20.37,4.0,945.0,92.6,28.56,8.07
36802,4.01,17.79,3.6,945.0,92.2,28.56,8.07
36803,6.12,16.52,3.0,945.0,89.9,28.56,8.07
36804,6.77,17.58,3.7,944.0,87.9,28.56,8.07
36805,5.56,16.3,3.8,944.0,87.0,28.56,8.07
36806,8.75,21.08,3.7,944.0,88.2,28.56,8.07
36807,6.73,21.83,3.7,944.0,86.3,28.56,8.07
36808,7.35,23.97,3.6,944.0,87.1,28.56,8.07
36809,5.69,24.28,3.3,944.0,86.4,28.56,8.07
36810,5.51,26.21,2.9,944.0,87.2,28.56,8.07
36811,4.05,23.38,2.3,944.0,89.2,28.56,8.07
36812,3.15,20.54,2.3,944.0,88.7,28.56,8.07
36813,1.93,15.21,2.5,945.0,86.6,28.56,8.07
36814,1.94,13.96,2.6,944.0,84.8,28.56,8.07
36815,1.0,9.04,3.1,944.0,79.6,28.56,8.07
36816,0.61,6.25,3.2,944.0,80.3,37.38,19.24
36817,0.5,5.53,3.2,944.0,79.4,37.38,19.24
36818,0.4,4.18,3.3,944.0,78.1,37.38,19.24
36819,0.31,4.54,3.3,944.0,78.0,37.38,19.24
36820,0.35,5.74,3.4,944.0,78.4,37.38,19.24
36821,0.89,9.75,3.6,944.0,77.1,37.38,19.24
36822,2.07,13.01,2.9,944.0,83.3,37.38,19.24
36823,6.05,24.2,2.1,945.0,84.6,37.38,19.24
36824,8.38,30.06,1.4,946.0,84.4,37.38,19.24
36825,12.27,28.16,0.5,947.0,85.8,37.38,19.24
36826,11.04,27.72,0.8,947.0,84.7,37.38,19.24
36827,6.81,19.82,1.7,946.0,78.3,37.38,19.24
36828,4.91,13.52,2.4,946.0,67.3,37.38,19.24
36829,4.44,13.02,2.2,946.0,64.3,37.38,19.24
36830,4.74,14.83,2.3,946.0,60.2,37.38,19.24
36831,5.71,18.88,2.6,946.0,58.3,37.38,19.24
36832,4.66,16.99,2.2,946.0,59.6,37.38,19.24
36833,5.56,24.14,1.4,947.0,61.2,37.38,19.24
36834,4.44,32.42,0.8,948.0,61.8,37.38,19.24
36835,2.57,32.62,0.1,948.0,61.8,37.38,19.24
36836,2.45,44.03,-0.5,948.0,65.5,37.38,19.24
36837,4.73,55.88,-0.9,948.0,69.1,37.38,19.24
36838,9.09,55.18,-1.3,948.0,72.3,37.38,19.24
36839,18.67,59.79,-1.8,948.0,77.4,37.38,19.24
36840,4.49,42.47,-2.1,948.0,78.0,34.09,33.4
36841,6.47,43.6,-2.7,948.0,81.4,34.09,33.4
36842,0.95,23.05,-2.7,948.0,77.9,34.09,33.4
36843,0.99,19.46,-2.7,948.0,76.5,34.09,33.4
36844,3.41,36.03,-3.3,947.0,81.0,34.09,33.4
36845,10.58,42.19,-3.4,947.0,80.0,34.09,33.4
36846,22.52,49.68,-3.5,948.0,81.1,34.09,33.4
36847,64.65,58.85,-3.0,947.0,79.5,34.09,33.4
36848,42.21,60.19,-1.1,947.0,73.2,34.09,33.4
36849,53.45,70.3,0.6,946.0,67.6,34.09,33.4
36850,32.33,52.9,2.4,945.0,62.3,34.09,33.4
36851,11.43,25.13,3.8,944.0,56.1,34.09,33.4
36852,8.99,22.17,4.7,944.0,50.1,34.09,33.4
36853,9.01,23.19,5.9,943.0,47.5,34.09,33.4
36854,8.99,22.78,5.7,943.0,48.0,34.09,33.4
36855,10.81,25.76,5.6,943.0,48.7,34.09,33.4
36856,13.33,29.62,5.6,943.0,50.0,34.09,33.4
36857,12.46,37.43,5.2,943.0,51.7,34.09,33.4
36858,10.55,31.33,4.1,944.0,61.5,34.09,33.4
36859,7.53,31.91,3.6,945.0,61.1,34.09,33.4
36860,2.96,26.77,3.5,945.0,56.9,34.09,33.4
36861,2.06,15.83,2.9,946.0,55.4,34.09,33.4
36862,1.43,14.48,2.6,946.0,55.1,34.09,33.4
36863,1.42,11.32,2.2,947.0,60.3,34.09,33.4
36864,0.94,8.56,2.0,947.0,64.4,44.6,28.36
36865,0.84,6.46,2.0,948.0,60.7,44.6,28.36
36866,0.91,6.07,1.5,948.0,66.5,44.6,28.36
36867,0.64,5.69,1.3,949.0,66.8,44.6,28.36
36868,0.78,5.36,1.1,949.0,69.2,44.6,28.36
36869,1.91,8.7,1.0,950.0,68.4,44.6,28.36
36870,2.01,10.27,0.8,950.0,68.1,44.6,28.36
36871,4.95,20.9,0.9,951.0,65.3,44.6,28.36
36872,10.54,32.14,1.6,951.0,61.9,44.6,28.36
36873,11.38,29.98,2.6,952.0,58.3,44.6,28.36
36874,10.29,25.65,3.4,952.0,55.0,44.6,28.36
36875,7.49,21.74,4.2,952.0,52.0,44.6,28.36
36876,7.41,18.37,4.5,953.0,50.1,44.6,28.36
36877,10.44,23.34,4.8,953.0,48.0,44.6,28.36
36878,7.44,22.43,4.6,953.0,45.9,44.6,28.36
36879,4.65,22.46,4.2,953.0,49.1,44.6,28.36
36880,6.55,24.86,4.2,953.0,48.7,44.6,28.36
36881,9.36,36.36,4.0,953.0,47.5,44.6,28.36
36882,6.97,39.15,3.7,954.0,46.2,44.6,28.36
36883,8.12,41.09,3.6,954.0,45.5,44.6,28.36
36884,3.64,41.75,3.0,955.0,48.7,44.6,28.36
36885,2.61,45.38,2.1,955.0,56.7,44.6,28.36
36886,38.68,69.41,0.8,956.0,64.2,44.6,28.36
36887,28.49,64.39,-0.2,956.0,69.5,44.6,28.36
36888,5.7,49.37,-0.4,956.0,70.9,30.84,41.37
36889,2.76,39.75,-0.7,956.0,73.1,30.84,41.37
36890,1.67,30.82,-1.1,956.0,74.7,30.84,41.37
36891,3.5,35.18,-1.6,955.0,77.4,30.84,41.37
36892,7.44,42.92,-2.0,955.0,80.3,30.84,41.37
36893,11.72,43.68,-2.2,955.0,80.6,30.84,41.37
36894,30.49,49.86,-2.5,955.0,81.2,30.84,41.37
36895,86.63,59.12,-1.9,955.0,79.8,30.84,41.37
36896,47.1,55.97,0.1,955.0,72.1,30.84,41.37
36897,31.79,45.88,2.0,954.0,65.0,30.84,41.37
36898,17.1,42.07,3.5,954.0,56.1,30.84,41.37
36899,19.44,45.58,5.4,953.0,49.5,30.84,41.37
36900,12.47,32.47,7.1,952.0,44.2,30.84,41.37
36901,4.05,14.42,8.1,951.0,40.6,30.84,41.37
36902,4.64,15.62,8.5,950.0,40.8,30.84,41.37
36903,3.26,11.84,9.2,949.0,37.0,30.84,41.37
36904,2.87,11.47,9.7,948.0,29.0,30.84,41.37
36905,11.55,31.46,9.8,948.0,28.0,30.84,41.37
36906,19.99,58.9,8.4,948.0,36.7,30.84,41.37
36907,10.61,70.66,6.0,949.0,47.1,30.84,41.37
36908,1.84,43.95,5.6,949.0,47.9,30.84,41.37
36909,1.19,34.34,4.9,950.0,50.2,30.84,41.37
36910,1.17,28.79,3.9,950.0,53.5,30.84,41.37
36911,1.05,23.61,3.3,949.0,55.7,30.84,41.37
36912,1.02,18.13,3.0,949.0,56.2,38.06,38.74
36913,2.22,18.97,2.7,949.0,59.0,38.06,38.74
36914,10.15,57.23,1.5,949.0,67.5,38.06,38.74
36915,7.54,53.58,0.7,948.0,72.1,38.06,38.74
36916,21.97,54.7,-0.1,948.0,76.3,38.06,38.74
36917,36.23,52.66,-0.5,948.0,78.0,38.06,38.74
36918,122.06,60.78,-1.0,947.0,80.7,38.06,38.74
36919,161.28,74.86,0.2,947.0,77.7,38.06,38.74
36920,57.36,63.71,2.0,946.0,70.0,38.06,38.74
36921,66.44,75.76,3.9,946.0,63.8,38.06,38.74
36922,45.24,69.39,5.9,945.0,57.4,38.06,38.74
36923,3.78,12.24,8.7,943.0,43.6,38.06,38.74
36924,3.74,12.78,10.4,942.0,37.6,38.06,38.74
36925,3.16,11.01,11.2,941.0,31.6,38.06,38.74
36926,2.93,10.74,12.1,940.0,29.2,38.06,38.74
36927,2.47,8.97,12.9,939.0,29.7,38.06,38.74
36928,2.43,10.04,13.2,938.0,30.8,38.06,38.74
36929,2.45,13.75,12.9,938.0,32.8,38.06,38.74
36930,6.68,29.76,11.4,938.0,36.7,38.06,38.74
36931,3.42,25.26,9.8,939.0,37.4,38.06,38.74
36932,1.72,17.94,9.6,939.0,40.5,38.06,38.74
36933,1.05,13.95,8.9,939.0,45.4,38.06,38.74
36934,1.88,19.06,7.8,940.0,48.9,38.06,38.74
36935,1.15,13.06,7.6,940.0,49.3,38.06,38.74
36936,1.05,8.89,7.3,939.0,50.7,64.93,35.65
36937,0.92,8.72,6.7,939.0,54.3,64.93,35.65
36938,1.04,12.06,5.2,940.0,61.0,64.93,35.65
36939,0.91,10.66,5.7,939.0,55.4,64.93,35.65
36940,0.89,7.54,5.2,939.0,56.9,64.93,35.65
36941,1.07,7.33,5.0,939.0,54.3,64.93,35.65
36942,0.94,9.56,4.6,940.0,55.2,64.93,35.65
36943,1.02,9.62,5.0,940.0,55.2,64.93,35.65
36944,1.46,10.27,5.5,940.0,55.6,64.93,35.65
36945,2.33,11.03,6.8,940.0,52.6,64.93,35.65
36946,3.6,11.82,8.9,940.0,47.1,64.93,35.65
36947,3.41,13.04,9.6,940.0,44.5,64.93,35.65
36948,3.0,12.38,9.9,940.0,42.8,64.93,35.65
36949,2.6,12.25,10.1,939.0,41.1,64.93,35.65
36950,2.95,12.5,10.2,939.0,37.2,64.93,35.65
36951,2.26,10.45,10.7,939.0,36.3,64.93,35.65
36952,5.3,17.51,10.1,940.0,36.0,64.93,35.65
36953,1.4,13.21,9.6,940.0,39.1,64.93,35.65
36954,1.54,14.85,8.9,941.0,42.2,64.93,35.65
36955,0.93,17.07,8.2,942.0,44.4,64.93,35.65
36956,0.88,12.93,7.6,943.0,44.7,64.93,35.65
36957,0.88,10.25,7.1,944.0,44.5,64.93,35.65
36958,0.89,8.86,6.4,944.0,46.1,64.93,35.65
36959,0.87,7.49,5.6,944.0,48.9,64.93,35.65
36960,0.81,6.9,5.0,945.0,50.2,52.51,24.88
36961,0.81,9.63,4.6,945.0,50.0,52.51,24.88
36962,0.84,7.24,4.5,945.0,48.0,52.51,24.88
36963,0.82,6.33,4.9,945.0,47.5,52.51,24.88
36964,0.85,5.0,4.6,945.0,48.1,52.51,24.88
36965,1.98,15.96,3.7,945.0,52.4,52.51,24.88
36966,6.36,31.1,2.4,946.0,61.2,52.51,24.88
36967,14.15,48.44,2.8,946.0,61.5,52.51,24.88
36968,12.98,40.84,4.4,945.0,55.3,52.51,24.88
36969,11.25,34.93,5.8,945.0,50.3,52.51,24.88
36970,8.2,26.82,8.2,945.0,44.6,52.51,24.88
36971,1.97,9.89,10.1,945.0,36.1,52.51,24.88
36972,1.92,7.31,12.0,944.0,31.8,52.51,24.88
36973,1.7,7.13,12.0,942.0,32.2,52.51,24.88
36974,1.34,6.55,12.4,942.0,32.6,52.51,24.88
36975,1.6,8.43,12.8,942.0,31.1,52.51,24.88
36976,1.51,10.71,13.3,942.0,28.2,52.51,24.88
36977,1.35,12.16,13.3,941.0,27.6,52.51,24.88
36978,1.11,28.82,12.4,942.0,29.3,52.51,24.88
36979,1.49,51.71,10.7,942.0,34.5,52.51,24.88
36980,0.99,36.13,9.9,943.0,36.1,52.51,24.88
36981,6.5,52.19,8.9,943.0,39.7,52.51,24.88
36982,19.04,69.01,8.5,943.0,41.4,52.51,24.88
36983,1.52,15.94,10.3,943.0,35.9,52.51,24.88
36984,3.67,58.13,8.3,943.0,43.8,41.77,38.41
36985,6.82,64.86,6.1,944.0,52.6,41.77,38.41
36986,1.75,39.15,5.4,944.0,55.0,41.77,38.41
36987,2.53,34.62,4.8,944.0,57.9,41.77,38.41
36988,3.98,44.83,4.0,944.0,63.0,41.77,38.41
36989,10.01,48.1,3.8,944.0,63.2,41.77,38.41
36990,22.42,55.16,3.7,944.0,62.9,41.77,38.41
36991,79.42,75.71,4.5,944.0,60.9,41.77,38.41
36992,65.67,83.78,7.2,944.0,50.8,41.77,38.41
36993,43.0,76.51,9.9,944.0,42.0,41.77,38.41
36994,56.71,89.21,11.3,944.0,40.9,41.77,38.41
36995,7.94,25.05,13.8,942.0,31.1,41.77,38.41
36996,2.95,13.37,14.7,942.0,29.7,41.77,38.41
36997,2.74,13.35,15.0,941.0,29.9,41.77,38.41
36998,1.73,10.21,15.0,940.0,29.8,41.77,38.41
36999,1.64,9.86,15.0,940.0,30.6,41.77,38.41
37000,1.54,10.61,13.6,941.0,37.6,41.77,38.41
37001,1.75,12.39,12.2,941.0,44.7,41.77,38.41
37002,1.69,14.8,10.6,942.0,55.2,41.77,38.41
37003,1.05,15.1,8.9,943.0,71.6,41.77,38.41
37004,0.95,17.43,8.7,943.0,73.6,41.77,38.41
37005,0.95,14.35,9.3,943.0,66.1,41.77,38.41
37006,8.88,46.4,8.8,942.0,74.7,41.77,38.41
37007,4.11,49.96,8.4,942.0,80.1,41.77,38.41
37008,3.82,48.13,7.8,942.0,83.4,31.11,35.31
37009,1.84,39.39,7.4,941.0,86.4,31.11,35.31
37010,1.68,29.77,7.1,940.0,85.6,31.11,35.31
37011,3.03,33.18,6.5,940.0,88.6,31.11,35.31
37012,2.01,35.0,6.7,939.0,88.8,31.11,35.31
37013,12.33,48.31,6.6,938.0,90.4,31.11,35.31
37014,10.54,41.66,6.1,938.0,92.0,31.11,35.31
37015,44.41,55.02,6.5,938.0,91.0,31.11,35.31
37016,61.63,67.66,8.1,937.0,84.3,31.11,35.31
37017,38.26,75.48,8.9,936.0,77.6,31.11,35.31
37018,28.85,78.7,9.3,935.0,74.1,31.11,35.31
37019,28.62,62.32,10.8,934.0,69.1,31.11,35.31
37020,23.78,57.36,12.4,933.0,63.0,31.11,35.31
37021,14.72,39.05,15.7,931.0,45.2,31.11,35.31
37022,4.01,11.57,17.8,930.0,30.7,31.11,35.31
37023,2.67,11.94,18.0,930.0,29.7,31.11,35.31
37024,3.71,18.4,17.1,930.0,37.4,31.11,35.31
37025,8.24,21.7,13.7,932.0,55.3,31.11,35.31
37026,2.98,21.69,10.1,935.0,67.9,31.11,35.31
37027,2.27,31.67,8.9,936.0,75.0,31.11,35.31
37028,1.84,22.6,8.7,936.0,74.6,31.11,35.31
37029,1.51,19.26,8.4,936.0,71.7,31.11,35.31
37030,1.02,12.9,8.0,936.0,72.4,31.11,35.31
37031,0.93,14.59,7.5,936.0,74.3,31.11,35.31
37032,0.89,16.12,7.3,936.0,78.7,37.68,25.87
37033,0.91,16.98,6.6,935.0,85.4,37.68,25.87
37034,0.97,17.2,6.6,934.0,86.8,37.68,25.87
37035,0.88,17.94,6.4,933.0,89.0,37.68,25.87
37036,0.73,16.27,6.8,932.0,86.7,37.68,25.87
37037,2.79,15.8,7.2,932.0,85.5,37.68,25.87
37038,1.41,14.04,7.5,931.0,83.9,37.68,25.87
37039,4.12,20.31,7.9,930.0,79.7,37.68,25.87
37040,8.18,25.92,8.5,929.0,77.3,37.68,25.87
37041,8.45,25.64,8.8,928.0,77.6,37.68,25.87
37042,6.96,24.01,9.1,928.0,76.0,37.68,25.87
37043,8.57,24.88,9.3,928.0,77.7,37.68,25.87
37044,6.43,26.37,9.2,927.0,80.6,37.68,25.87
37045,10.9,38.83,9.1,926.0,86.4,37.68,25.87
37046,7.04,23.78,9.8,924.0,82.4,37.68,25.87
37047,7.97,23.58,10.4,923.0,81.3,37.68,25.87
37048,6.12,26.11,11.1,922.0,75.9,37.68,25.87
37049,7.49,28.38,9.7,923.0,77.3,37.68,25.87
37050,2.07,20.18,8.3,923.0,72.1,37.68,25.87
37051,8.89,63.72,7.5,923.0,79.9,37.68,25.87
37052,9.33,72.51,7.1,924.0,83.3,37.68,25.87
37053,6.02,70.72,6.9,924.0,85.5,37.68,25.87
37054,2.57,55.34,6.5,924.0,86.9,37.68,25.87
37055,8.92,58.82,6.5,923.0,90.4,37.68,25.87
37056,1.61,35.0,6.6,923.0,88.6,44.1,18.65
37057,1.26,40.93,6.4,923.0,92.5,44.1,18.65
37058,0.84,30.82,6.3,923.0,93.7,44.1,18.65
37059,0.89,32.82,6.2,923.0,94.6,44.1,18.65
37060,0.79,7.12,5.2,923.0,93.3,44.1,18.65
37061,1.09,8.35,4.1,924.0,89.6,44.1,18.65
37062,1.3,10.38,3.3,925.0,89.1,44.1,18.65
37063,3.27,18.29,2.7,926.0,88.6,44.1,18.65
37064,6.44,22.65,2.2,927.0,88.0,44.1,18.65
37065,4.63,21.07,2.3,928.0,86.7,44.1,18.65
37066,3.31,15.26,2.8,929.0,85.8,44.1,18.65
37067,4.73,15.07,3.7,929.0,81.9,44.1,18.65
37068,4.35,13.58,3.9,929.0,78.9,44.1,18.65
37069,4.19,15.25,4.1,930.0,74.6,44.1,18.65
37070,7.13,18.9,4.3,930.0,71.6,44.1,18.65
37071,3.26,15.47,4.4,931.0,66.4,44.1,18.65
37072,3.69,15.57,4.8,931.0,64.1,44.1,18.65
37073,4.77,17.34,4.4,932.0,65.8,44.1,18.65
37074,2.07,16.63,4.2,933.0,64.4,44.1,18.65
37075,1.06,12.62,4.0,934.0,63.9,44.1,18.65
37076,0.9,10.41,3.9,935.0,63.9,44.1,18.65
37077,0.71,7.24,3.6,936.0,60.9,44.1,18.65
37078,0.71,6.12,3.4,937.0,59.9,44.1,18.65
37079,0.65,5.55,2.9,937.0,61.1,44.1,18.65
37080,0.62,4.2,2.8,938.0,59.9,55.83,20.61
37081,0.6,4.03,2.7,938.0,56.3,55.83,20.61
37082,0.6,3.62,2.4,938.0,56.0,55.83,20.61
37083,0.63,4.04,2.0,938.0,59.4,55.83,20.61
37084,0.62,4.09,2.1,939.0,60.5,55.83,20.61
37085,1.24,6.95,2.1,939.0,61.5,55.83,20.61
37086,1.29,10.93,1.8,940.0,64.3,55.83,20.61
37087,3.31,18.13,2.4,940.0,63.2,55.83,20.61
37088,10.24,20.35,3.2,940.0,58.7,55.83,20.61
37089,4.33,12.96,3.7,940.0,48.8,55.83,20.61
37090,4.68,12.8,4.4,940.0,40.4,55.83,20.61
37091,3.11,9.84,5.3,939.0,33.7,55.83,20.61
37092,5.06,11.16,5.5,939.0,37.5,55.83,20.61
37093,4.51,10.64,5.7,939.0,35.1,55.83,20.61
37094,4.27,9.72,6.3,940.0,36.0,55.83,20.61
37095,5.19,10.65,6.0,940.0,40.1,55.83,20.61
37096,6.27,11.53,4.9,940.0,46.8,55.83,20.61
37097,7.82,20.09,2.9,942.0,59.8,55.83,20.61
37098,4.45,19.0,2.2,943.0,67.6,55.83,20.61
37099,2.45,23.54,2.2,943.0,65.7,55.83,20.61
37100,1.07,16.89,2.3,944.0,60.6,55.83,20.61
37101,0.7,13.38,2.3,944.0,60.0,55.83,20.61
37102,0.86,14.46,2.2,944.0,59.6,55.83,20.61
37103,0.75,12.1,1.8,945.0,60.2,55.83,20.61
37104,0.78,17.46,1.3,945.0,63.1,48.51,26.64
37105,0.82,16.3,1.6,945.0,62.0,48.51,26.64
37106,0.68,14.86,1.5,945.0,63.3,48.51,26.64
37107,0.76,11.93,0.2,945.0,69.0,48.51,26.64
37108,0.76,11.78,-0.3,945.0,69.9,48.51,26.64
37109,0.95,15.2,-0.6,945.0,68.3,48.51,26.64
37110,1.34,22.29,-0.8,945.0,67.1,48.51,26.64
37111,20.48,38.85,0.2,945.0,65.7,48.51,26.64
37112,21.85,41.28,1.7,945.0,63.9,48.51,26.64
37113,11.97,31.18,3.0,945.0,57.3,48.51,26.64
37114,12.43,26.81,4.9,944.0,51.0,48.51,26.64
37115,5.51,17.61,6.4,944.0,37.6,48.51,26.64
37116,6.9,17.27,7.7,943.0,29.6,48.51,26.64
37117,7.3,20.05,9.0,942.0,27.4,48.51,26.64
37118,4.76,15.79,9.2,942.0,27.7,48.51,26.64
37119,6.45,18.92,9.8,941.0,24.8,48.51,26.64
37120,1.37,8.54,9.3,942.0,29.6,48.51,26.64
