,NO,NO2,AirTemp,Press,UMR,O3,PM10
9907,4.24,25.38,4.3,0,74.5,32.93,40.03
9908,2.66,26.83,3.9,0,71.3,32.93,40.03
9909,3.15,39.65,3.1,0,76.5,32.93,40.03
9910,7.88,33.03,2.2,0,80.6,32.93,40.03
9911,3.9,24.2,1.9,0,81.3,32.93,40.03
9912,1.4,13.87,2.2,0,80.4,47.34,30.82
9913,1.2,11.57,2.3,0,79.7,47.34,30.82
9914,0.86,11.66,2.4,0,79.2,47.34,30.82
9915,0.91,10.49,2.3,0,78.7,47.34,30.82
9916,1.02,11.0,2.3,0,78.2,47.34,30.82
9917,1.24,13.29,2.1,0,79.7,47.34,30.82
9918,1.31,14.49,2.2,0,79.9,47.34,30.82
9919,2.17,22.71,2.3,0,78.5,47.34,30.82
9920,5.48,25.75,2.3,0,80.0,47.34,30.82
9921,3.62,15.88,2.4,0,82.9,47.34,30.82
9922,6.21,21.51,3.3,0,79.3,47.34,30.82
9923,4.59,15.69,4.6,0,71.8,47.34,30.82
9924,4.49,14.64,5.6,0,66.1,47.34,30.82
9925,4.18,16.29,6.2,0,63.1,47.34,30.82
9926,5.67,17.25,6.9,0,56.9,47.34,30.82
9927,3.48,16.86,7.0,0,56.5,47.34,30.82
9928,4.33,28.09,6.1,0,60.5,47.34,30.82
9929,4.02,20.16,4.4,0,71.2,47.34,30.82
9930,3.23,16.31,3.5,0,74.2,47.34,30.82
9931,3.11,21.8,3.2,0,77.4,47.34,30.82
9932,3.87,26.81,3.6,0,75.5,47.34,30.82
9933,2.43,22.11,3.0,0,76.3,47.34,30.82
9934,5.44,33.46,2.3,0,79.5,47.34,30.82
9935,3.35,27.33,1.8,0,82.9,47.34,30.82
9936,2.73,26.39,1.8,0,84.0,38.28,38.2
9937,1.35,15.11,2.0,0,82.9,38.28,38.2
9938,1.06,13.55,1.9,0,83.0,38.28,38.2
9939,5.1,30.6,1.8,0,84.1,38.28,38.2
9940,1.58,20.04,1.7,0,85.0,38.28,38.2
9941,3.27,31.76,1.8,0,84.5,38.28,38.2
9942,5.76,34.83,1.9,0,84.6,38.28,38.2
9943,19.28,38.95,1.5,0,87.0,38.28,38.2
9944,41.63,50.66,1.7,0,86.8,38.28,38.2
9945,13.35,31.03,2.3,0,84.7,38.28,38.2
9946,7.38,21.26,3.1,0,78.6,38.28,38.2
9947,9.87,22.99,4.1,0,72.5,38.28,38.2
9948,9.35,22.62,4.9,0,67.6,38.28,38.2
9949,6.92,22.77,5.4,0,65.4,38.28,38.2
9950,7.49,24.77,5.5,0,64.0,38.28,38.2
9951,5.32,22.17,5.3,0,63.8,38.28,38.2
9952,5.88,24.6,5.0,0,65.2,38.28,38.2
9953,8.82,34.83,4.4,0,69.1,38.28,38.2
9954,8.05,36.83,3.7,0,71.2,38.28,38.2
9955,5.73,29.05,3.1,0,71.6,38.28,38.2
9956,3.16,21.73,2.7,0,71.7,38.28,38.2
9957,3.19,20.53,2.6,0,73.4,38.28,38.2
9958,1.72,13.23,2.6,0,75.5,38.28,38.2
9959,1.78,13.5,2.6,0,79.3,38.28,38.2
9960,1.27,11.51,2.5,0,81.4,34.85,30.95
9961,1.06,9.93,2.3,0,82.2,34.85,30.95
9962,0.95,9.37,2.2,0,83.0,34.85,30.95
9963,1.27,9.74,2.0,0,84.3,34.85,30.95
9964,1.2,10.34,1.6,0,84.8,34.85,30.95
9965,1.74,15.36,1.7,0,84.6,34.85,30.95
9966,3.97,21.17,1.0,0,90.1,34.85,30.95
9967,17.19,38.5,0.7,0,93.0,34.85,30.95
9968,18.88,40.46,1.0,0,92.6,34.85,30.95
9969,14.85,35.09,1.1,0,92.0,34.85,30.95
9970,8.78,28.1,1.5,0,88.9,34.85,30.95
9971,7.2,26.8,1.7,0,84.3,34.85,30.95
9972,8.65,29.03,2.0,0,84.2,34.85,30.95
9973,8.35,31.32,2.2,0,83.0,34.85,30.95
9974,11.01,33.61,2.1,0,86.2,34.85,30.95
9975,10.85,32.86,1.7,0,89.8,34.85,30.95
9976,14.33,37.96,1.2,0,92.2,34.85,30.95
9977,21.11,46.06,0.7,0,94.5,34.85,30.95
9978,23.59,48.24,0.4,0,95.5,34.85,30.95
9979,13.53,40.96,0.3,0,96.3,34.85,30.95
9980,10.9,39.76,0.3,0,96.4,34.85,30.95
9981,4.14,21.91,0.3,0,96.5,34.85,30.95
9982,2.7,17.93,0.4,0,96.5,34.85,30.95
9983,1.28,24.85,0.6,0,95.7,34.85,30.95
9984,1.67,28.25,0.6,0,95.3,27.95,47.92
9985,3.51,31.83,0.2,0,95.1,27.95,47.92
9986,3.12,34.69,0.2,0,95.0,27.95,47.92
9987,4.11,29.26,-0.1,0,95.1,27.95,47.92
9988,0.58,18.53,0.3,0,95.2,27.95,47.92
9989,0.72,18.52,0.7,0,94.2,27.95,47.92
9990,10.55,32.41,0.8,0,93.4,27.95,47.92
9991,54.71,46.5,0.5,0,93.0,27.95,47.92
9992,62.64,49.87,0.6,0,92.7,27.95,47.92
9993,31.55,37.89,1.3,0,90.3,27.95,47.92
9994,6.39,17.56,1.9,0,85.7,27.95,47.92
9995,7.33,19.4,3.2,0,81.4,27.95,47.92
9996,9.02,26.11,4.6,0,77.4,27.95,47.92
9997,5.63,27.26,5.2,0,73.6,27.95,47.92
9998,2.95,15.67,5.7,0,73.1,27.95,47.92
9999,2.58,13.05,5.4,0,73.7,27.95,47.92
10000,4.23,19.21,5.7,0,71.8,27.95,47.92
10001,4.58,27.27,5.6,0,69.0,27.95,47.92
10002,14.5,53.51,5.1,0,72.7,27.95,47.92
10003,23.91,72.01,5.0,0,79.1,27.95,47.92
10004,24.59,71.87,4.7,0,80.1,27.95,47.92
10005,27.12,60.09,3.9,0,84.8,27.95,47.92
10006,16.39,46.45,3.5,0,88.7,27.95,47.92
10007,10.68,38.28,3.3,0,87.3,27.95,47.92
10008,2.47,31.84,3.0,0,86.4,44.88,34.46
10009,1.41,20.85,3.0,0,85.9,44.88,34.46
10010,1.75,21.76,3.0,0,85.0,44.88,34.46
10011,1.27,13.1,3.1,0,84.2,44.88,34.46
10012,1.16,12.5,3.0,0,84.2,44.88,34.46
10013,1.92,21.66,2.8,0,84.3,44.88,34.46
10014,3.79,28.33,2.3,0,85.7,44.88,34.46
10015,13.36,41.49,1.8,0,86.2,44.88,34.46
10016,15.65,46.92,2.1,0,84.6,44.88,34.46
10017,10.98,39.04,3.0,0,82.2,44.88,34.46
10018,6.63,25.03,3.4,0,79.9,44.88,34.46
10019,6.49,19.7,4.7,0,73.5,44.88,34.46
10020,6.03,19.04,5.1,0,71.5,44.88,34.46
10021,6.29,21.05,4.8,0,72.2,44.88,34.46
10022,5.42,20.42,4.5,0,73.6,44.88,34.46
10023,5.02,20.19,4.0,0,76.2,44.88,34.46
10024,7.13,31.06,3.9,0,77.3,44.88,34.46
10025,5.96,31.26,3.5,0,78.5,44.88,34.46
10026,5.91,36.77,3.3,0,79.8,44.88,34.46
10027,4.09,22.65,2.9,0,83.3,44.88,34.46
10028,3.32,16.78,2.5,0,87.7,44.88,34.46
10029,2.93,17.66,2.5,0,89.2,44.88,34.46
10030,1.8,13.38,2.5,0,91.0,44.88,34.46
10031,1.78,11.55,2.6,0,90.0,44.88,34.46
10032,1.31,8.54,2.4,0,90.0,42.22,21.67
10033,1.25,6.94,1.8,0,92.0,42.22,21.67
10034,1.09,5.97,1.7,0,92.3,42.22,21.67
10035,0.89,6.79,1.5,0,93.4,42.22,21.67
10036,1.05,9.05,1.8,0,92.9,42.22,21.67
10037,1.81,11.86,1.8,0,91.8,42.22,21.67
10038,3.42,18.77,1.9,0,90.5,42.22,21.67
10039,5.91,26.67,1.8,0,90.7,42.22,21.67
10040,7.4,27.52,2.0,0,89.1,42.22,21.67
10041,6.53,24.64,2.5,0,86.1,42.22,21.67
10042,8.42,25.17,3.3,0,82.9,42.22,21.67
10043,8.11,25.47,3.4,0,82.1,42.22,21.67
10044,9.66,30.9,3.5,0,82.0,42.22,21.67
10045,9.39,33.33,3.6,0,84.4,42.22,21.67
10046,8.96,32.92,4.1,0,80.4,42.22,21.67
10047,9.68,34.1,4.3,0,80.0,42.22,21.67
10048,8.65,29.93,4.5,0,82.4,42.22,21.67
10049,5.71,26.78,4.5,0,81.7,42.22,21.67
10050,9.29,37.29,4.2,0,83.8,42.22,21.67
10051,4.49,26.3,3.7,0,86.5,42.22,21.67
10052,6.41,32.48,3.4,0,87.8,42.22,21.67
10053,3.43,30.92,3.3,0,88.3,42.22,21.67
10054,3.22,31.98,3.5,0,87.5,42.22,21.67
10055,2.86,38.07,3.9,0,86.1,42.22,21.67
10056,1.6,28.74,4.0,0,85.1,44.67,30.96
10057,1.09,21.26,4.0,0,85.3,44.67,30.96
10058,1.04,19.71,4.2,0,85.2,44.67,30.96
10059,1.19,18.36,4.1,0,85.3,44.67,30.96
10060,1.21,15.29,3.9,0,85.9,44.67,30.96
10061,2.62,25.89,3.8,0,85.3,44.67,30.96
10062,3.22,24.0,3.9,0,85.0,44.67,30.96
10063,6.69,28.6,3.7,0,87.1,44.67,30.96
10064,13.98,31.5,3.9,0,88.0,44.67,30.96
10065,11.19,26.66,4.7,0,86.8,44.67,30.96
10066,7.51,21.31,6.3,0,79.5,44.67,30.96
10067,6.11,16.71,7.2,0,73.5,44.67,30.96
10068,4.98,15.63,7.7,0,71.1,44.67,30.96
10069,5.39,15.75,8.3,0,69.0,44.67,30.96
10070,4.67,14.02,8.0,0,70.6,44.67,30.96
10071,3.96,12.98,7.7,0,72.3,44.67,30.96
10072,3.48,12.56,7.5,0,74.1,44.67,30.96
10073,3.23,15.88,6.7,0,77.8,44.67,30.96
10074,3.57,21.1,5.8,0,82.9,44.67,30.96
10075,3.33,21.2,5.6,0,85.6,44.67,30.96
10076,2.73,16.01,5.5,0,88.2,44.67,30.96
10077,2.18,16.35,5.4,0,89.3,44.67,30.96
10078,1.78,12.98,5.5,0,88.1,44.67,30.96
10079,1.63,9.69,5.7,0,87.1,44.67,30.96
10080,1.47,7.84,5.6,0,88.6,48.54,19.3
10081,1.46,5.74,5.5,0,90.2,48.54,19.3
10082,1.49,5.2,5.4,0,90.8,48.54,19.3
10083,1.52,5.11,5.2,0,92.3,48.54,19.3
10084,1.45,5.5,5.3,0,92.1,48.54,19.3
10085,1.49,6.72,5.3,0,92.1,48.54,19.3
10086,2.0,8.77,5.5,0,91.3,48.54,19.3
10087,2.48,9.81,5.6,0,89.4,48.54,19.3
10088,3.22,10.52,5.8,0,87.1,48.54,19.3
10089,3.93,11.43,6.4,0,85.0,48.54,19.3
10090,4.24,12.47,7.0,0,81.9,48.54,19.3
10091,4.5,10.75,7.7,0,79.8,48.54,19.3
10092,4.43,10.29,8.1,0,77.9,48.54,19.3
10093,5.05,12.04,8.5,0,77.1,48.54,19.3
10094,4.84,15.23,7.8,0,80.8,48.54,19.3
10095,4.67,15.37,7.8,0,81.5,48.54,19.3
10096,3.45,13.67,7.7,0,82.0,48.54,19.3
10097,3.29,14.91,7.1,0,85.1,48.54,19.3
10098,3.89,14.95,6.8,0,87.6,48.54,19.3
10099,3.74,16.57,6.9,0,86.6,48.54,19.3
10100,3.26,14.63,7.2,0,85.7,48.54,19.3
10101,2.73,13.07,7.5,0,84.8,48.54,19.3
10102,2.42,13.96,7.6,0,85.5,48.54,19.3
10103,1.82,10.38,7.6,0,86.3,48.54,19.3
10104,1.63,9.55,7.3,0,90.6,39.78,26.77
10105,1.6,10.1,7.3,0,92.1,39.78,26.77
10106,1.54,10.33,7.0,0,93.9,39.78,26.77
10107,2.19,13.9,6.6,0,95.9,39.78,26.77
10108,1.48,6.85,6.5,0,95.0,39.78,26.77
10109,2.56,14.31,6.7,0,92.8,39.78,26.77
10110,7.49,30.12,6.5,0,89.2,39.78,26.77
10111,11.34,35.04,6.2,0,89.9,39.78,26.77
10112,8.92,28.1,6.8,0,89.3,39.78,26.77
10113,9.77,28.44,7.5,0,88.1,39.78,26.77
10114,6.63,25.55,7.8,0,86.8,39.78,26.77
10115,10.88,27.22,8.1,0,86.4,39.78,26.77
10116,8.07,22.46,8.8,0,83.2,39.78,26.77
10117,11.6,31.89,8.1,0,88.4,39.78,26.77
10118,6.88,23.17,8.7,0,87.5,39.78,26.77
10119,6.32,23.69,8.8,0,85.1,39.78,26.77
10120,9.92,38.61,8.7,0,85.2,39.78,26.77
10121,7.44,34.34,9.1,0,83.0,39.78,26.77
10122,5.47,26.43,8.6,0,84.3,39.78,26.77
10123,3.79,18.82,7.9,0,86.1,39.78,26.77
10124,3.51,22.12,7.7,0,87.6,39.78,26.77
10125,3.36,19.01,8.0,0,87.4,39.78,26.77
10126,2.14,15.94,8.2,0,86.8,39.78,26.77
10127,1.93,16.11,8.3,0,87.1,39.78,26.77
10128,1.48,12.42,7.9,0,89.0,39.07,15.13
10129,1.57,8.61,7.6,0,88.1,39.07,15.13
10130,1.99,10.96,7.3,0,87.3,39.07,15.13
10131,1.62,8.3,6.4,0,89.0,39.07,15.13
10132,2.4,14.19,6.6,0,87.3,39.07,15.13
10133,2.78,17.0,6.5,0,86.6,39.07,15.13
10134,3.18,18.45,6.4,0,86.3,39.07,15.13
10135,11.14,39.13,6.5,0,85.7,39.07,15.13
10136,17.05,44.56,6.4,0,81.7,39.07,15.13
10137,13.36,42.83,6.2,0,79.4,39.07,15.13
10138,11.13,40.52,5.7,0,82.7,39.07,15.13
10139,19.75,46.31,4.9,0,90.6,39.07,15.13
10140,7.39,25.15,4.6,0,92.6,39.07,15.13
10141,10.39,25.67,5.4,0,88.0,39.07,15.13
10142,8.76,25.05,6.1,0,83.1,39.07,15.13
10143,7.46,26.81,5.7,0,87.4,39.07,15.13
10144,7.97,28.91,6.0,0,87.9,39.07,15.13
10145,8.69,33.22,6.0,0,87.6,39.07,15.13
10146,10.72,38.1,5.6,0,88.6,39.07,15.13
10147,7.51,31.79,5.4,0,90.0,39.07,15.13
10148,4.47,25.74,5.1,0,90.7,39.07,15.13
10149,3.12,20.47,5.1,0,91.0,39.07,15.13
10150,2.58,18.36,5.3,0,89.3,39.07,15.13
10151,1.96,15.43,5.4,0,88.3,39.07,15.13
10152,1.58,10.09,5.3,0,88.5,42.75,11.39
10153,1.35,10.69,5.3,0,88.6,42.75,11.39
10154,1.21,8.42,5.2,0,88.7,42.75,11.39
10155,1.8,11.62,4.9,0,88.9,42.75,11.39
10156,2.07,9.74,4.5,0,87.5,42.75,11.39
10157,4.09,13.86,4.2,0,86.4,42.75,11.39
10158,6.04,16.34,3.3,0,90.9,42.75,11.39
10159,12.28,23.39,3.1,0,90.3,42.75,11.39
10160,14.77,23.17,3.3,0,81.2,42.75,11.39
10161,11.1,19.88,3.7,0,75.9,42.75,11.39
10162,4.98,10.51,4.7,0,70.5,42.75,11.39
10163,7.49,13.05,5.8,0,67.8,42.75,11.39
10164,7.53,13.1,5.5,0,67.1,42.75,11.39
10165,7.42,13.01,5.4,0,66.6,42.75,11.39
10166,7.26,15.54,4.0,0,68.7,42.75,11.39
10167,6.55,16.92,3.0,0,75.1,42.75,11.39
10168,3.95,15.11,1.8,0,85.1,42.75,11.39
10169,5.88,22.16,1.1,0,88.9,42.75,11.39
10170,2.57,25.01,1.2,0,87.6,42.75,11.39
10171,3.29,19.58,1.1,0,81.6,42.75,11.39
10172,2.04,14.99,1.1,0,77.6,42.75,11.39
10173,1.91,14.12,1.4,0,74.6,42.75,11.39
10174,2.45,14.86,1.3,0,73.2,42.75,11.39
10175,1.65,9.79,1.2,0,72.4,42.75,11.39
10176,1.35,8.99,1.3,0,72.2,62.87,30.39
10177,1.58,9.68,0.9,0,73.4,62.87,30.39
10178,1.56,8.86,0.9,0,74.9,62.87,30.39
10179,1.54,9.26,0.9,0,75.5,62.87,30.39
10180,1.02,7.24,0.8,0,77.9,62.87,30.39
10181,2.11,15.29,0.9,0,76.4,62.87,30.39
10182,2.67,19.51,0.7,0,77.6,62.87,30.39
10183,5.05,25.68,0.5,0,79.6,62.87,30.39
10184,6.45,26.27,1.0,0,77.8,62.87,30.39
10185,5.66,18.05,2.1,0,73.5,62.87,30.39
10186,3.44,11.25,3.4,0,67.5,62.87,30.39
10187,2.57,10.07,4.8,0,60.8,62.87,30.39
10188,2.36,8.55,5.4,0,58.2,62.87,30.39
10189,2.02,9.1,6.0,0,57.9,62.87,30.39
10190,2.1,10.24,7.0,0,54.5,62.87,30.39
10191,2.78,13.14,7.5,0,53.2,62.87,30.39
10192,2.41,14.32,6.7,0,55.5,62.87,30.39
10193,2.17,21.83,5.6,0,58.9,62.87,30.39
10194,2.41,38.49,4.5,0,63.5,62.87,30.39
10195,2.94,46.48,3.8,0,66.7,62.87,30.39
10196,3.86,43.11,3.0,0,69.8,62.87,30.39
10197,2.19,31.2,2.4,0,73.5,62.87,30.39
10198,2.41,27.7,1.8,0,78.5,62.87,30.39
10199,1.51,16.92,1.5,0,79.2,62.87,30.39
10200,1.09,13.81,1.1,0,79.8,51.96,30.76
10201,1.9,17.9,0.4,0,81.2,51.96,30.76
10202,2.36,16.04,-0.4,0,84.9,51.96,30.76
10203,1.9,12.37,-0.8,0,87.3,51.96,30.76
10204,0.79,9.84,-1.0,0,88.3,51.96,30.76
10205,8.97,19.25,-1.4,0,89.1,51.96,30.76
10206,9.85,26.65,-2.0,0,90.9,51.96,30.76
10207,28.91,38.54,-2.1,0,91.9,51.96,30.76
10208,16.47,31.77,-0.4,0,86.7,51.96,30.76
10209,9.05,20.09,1.5,0,79.3,51.96,30.76
10210,5.25,13.77,5.0,0,68.7,51.96,30.76
10211,3.05,9.9,8.3,0,50.5,51.96,30.76
10212,2.38,7.59,9.9,0,42.3,51.96,30.76
10213,1.94,6.28,10.4,0,43.9,51.96,30.76
10214,2.17,6.93,11.9,0,41.6,51.96,30.76
10215,2.16,7.85,12.4,0,37.9,51.96,30.76
10216,2.8,12.55,11.6,0,33.7,51.96,30.76
10217,2.58,19.06,10.5,0,38.5,51.96,30.76
10218,2.64,26.62,8.9,0,44.1,51.96,30.76
10219,3.28,41.26,7.4,0,50.5,51.96,30.76
10220,19.67,53.48,5.8,0,55.8,51.96,30.76
10221,1.88,31.42,4.8,0,56.8,51.96,30.76
10222,2.66,31.22,4.1,0,59.6,51.96,30.76
10223,1.83,22.15,3.3,0,63.0,51.96,30.76
10224,1.87,21.35,2.8,0,65.4,51.82,33.68
10225,2.03,23.13,2.3,0,67.7,51.82,33.68
10226,1.88,23.98,1.1,0,72.1,51.82,33.68
10227,6.75,32.03,0.0,0,79.4,51.82,33.68
10228,14.11,32.13,0.2,0,80.4,51.82,33.68
10229,1.98,16.76,0.2,0,80.9,51.82,33.68
10230,6.12,23.65,0.6,0,82.0,51.82,33.68
10231,1.29,9.42,3.6,0,79.0,51.82,33.68
10232,1.82,11.97,4.3,0,78.1,51.82,33.68
10233,2.12,11.82,4.3,0,76.2,51.82,33.68
10234,2.56,10.66,4.5,0,73.4,51.82,33.68
10235,2.71,10.95,4.6,0,72.8,51.82,33.68
10236,3.23,9.99,5.1,0,70.1,51.82,33.68
10237,2.82,8.1,5.4,0,65.2,51.82,33.68
10238,2.51,9.29,4.9,0,64.6,51.82,33.68
10239,2.25,9.7,4.1,0,64.6,51.82,33.68
10240,2.47,11.08,3.8,0,63.7,51.82,33.68
10241,2.06,12.39,3.4,0,60.8,51.82,33.68
10242,1.79,17.35,2.9,0,63.4,51.82,33.68
10243,1.83,20.38,2.4,0,66.0,51.82,33.68
10244,1.66,21.09,2.2,0,67.8,51.82,33.68
10245,1.51,17.36,1.5,0,70.1,51.82,33.68
10246,1.49,18.22,0.7,0,74.2,51.82,33.68
10247,1.53,16.15,0.1,0,77.8,51.82,33.68
10248,1.34,14.47,-0.3,0,79.2,60.4,35.96
10249,1.06,10.82,-0.6,0,80.1,60.4,35.96
10250,0.95,8.94,-0.5,0,79.7,60.4,35.96
10251,0.98,8.33,0.0,0,78.5,60.4,35.96
10252,0.85,7.38,0.0,0,78.4,60.4,35.96
10253,0.93,7.66,-0.5,0,81.5,60.4,35.96
10254,1.45,12.45,-0.9,0,82.6,60.4,35.96
10255,2.09,19.0,-0.6,0,83.0,60.4,35.96
10256,3.2,17.17,0.1,0,79.7,60.4,35.96
10257,6.76,18.06,1.4,0,74.8,60.4,35.96
10258,11.47,26.34,3.4,0,66.7,60.4,35.96
10259,4.93,15.51,5.1,0,63.8,60.4,35.96
10260,3.63,12.36,6.9,0,61.1,60.4,35.96
10261,3.91,11.37,7.7,0,58.0,60.4,35.96
10262,3.4,12.82,8.5,0,54.2,60.4,35.96
10263,3.44,14.76,9.2,0,51.3,60.4,35.96
10264,1.93,10.23,9.3,0,48.9,60.4,35.96
10265,1.65,13.91,9.0,0,50.7,60.4,35.96
10266,1.58,33.79,7.6,0,54.8,60.4,35.96
10267,2.26,37.03,6.6,0,58.6,60.4,35.96
10268,1.61,18.79,5.1,0,62.0,60.4,35.96
10269,1.47,13.5,4.1,0,64.7,60.4,35.96
10270,1.33,9.15,3.6,0,64.3,60.4,35.96
10271,1.14,7.83,3.2,0,62.6,60.4,35.96
10272,1.1,6.85,2.7,0,64.1,85.08,33.11
10273,1.04,5.91,2.4,0,64.8,85.08,33.11
10274,1.04,6.01,2.0,0,66.5,85.08,33.11
10275,1.06,5.85,1.7,0,65.9,85.08,33.11
10276,0.97,6.11,1.5,0,67.1,85.08,33.11
10277,0.82,7.88,1.1,0,69.2,85.08,33.11
10278,1.1,12.28,0.8,0,70.4,85.08,33.11
10279,1.78,19.58,0.9,0,71.7,85.08,33.11
10280,3.08,19.37,2.3,0,68.3,85.08,33.11
10281,2.39,10.85,3.6,0,64.3,85.08,33.11
10282,2.29,9.8,5.2,0,57.1,85.08,33.11
10283,2.11,8.13,6.9,0,49.9,85.08,33.11
10284,2.22,8.89,8.3,0,44.1,85.08,33.11
10285,2.13,8.82,8.9,0,41.3,85.08,33.11
10286,2.1,8.84,9.7,0,39.1,85.08,33.11
10287,2.28,10.7,9.4,0,40.9,85.08,33.11
10288,2.31,12.7,8.7,0,41.9,85.08,33.11
10289,2.21,16.97,7.6,0,44.4,85.08,33.11
10290,2.0,22.58,6.3,0,47.3,85.08,33.11
10291,1.83,28.32,5.0,0,54.1,85.08,33.11
10292,1.71,21.58,4.0,0,57.6,85.08,33.11
10293,1.51,20.98,3.3,0,58.6,85.08,33.11
10294,1.44,15.23,2.6,0,63.0,85.08,33.11
10295,1.33,11.59,1.7,0,67.9,85.08,33.11
10296,1.27,10.28,1.3,0,70.4,59.09,50.68
10297,1.18,9.7,0.7,0,72.4,59.09,50.68
10298,1.03,11.17,0.1,0,74.5,59.09,50.68
10299,1.56,15.38,-0.6,0,76.5,59.09,50.68
10300,1.1,13.25,-1.1,0,78.8,59.09,50.68
10301,4.0,25.55,-1.9,0,80.8,59.09,50.68
10302,17.04,50.55,-2.3,0,82.8,59.09,50.68
10303,41.56,47.33,-2.6,0,84.0,59.09,50.68
10304,62.18,53.35,-0.8,0,81.1,59.09,50.68
10305,40.9,58.4,1.4,0,71.0,59.09,50.68
10306,31.29,56.8,3.6,0,63.0,59.09,50.68
10307,13.22,35.14,6.1,0,53.8,59.09,50.68
10308,7.88,27.6,8.7,0,47.9,59.09,50.68
10309,5.19,21.09,9.8,0,43.4,59.09,50.68
10310,4.19,18.49,10.5,0,40.7,59.09,50.68
10311,4.94,23.13,10.7,0,40.9,59.09,50.68
10312,4.66,24.75,10.1,0,42.3,59.09,50.68
10313,3.82,27.11,8.9,0,44.9,59.09,50.68
10314,4.3,42.12,7.3,0,52.7,59.09,50.68
10315,4.02,42.27,5.5,0,62.1,59.09,50.68
10316,3.63,31.23,4.4,0,67.3,59.09,50.68
10317,2.07,21.62,3.6,0,70.5,59.09,50.68
10318,1.83,24.66,3.1,0,72.6,59.09,50.68
10319,1.48,17.61,2.6,0,74.2,59.09,50.68
10320,1.37,17.71,2.0,0,76.3,46.43,51.64
10321,1.29,14.07,1.5,0,78.5,46.43,51.64
10322,1.17,13.46,1.2,0,79.0,46.43,51.64
10323,4.44,30.57,0.4,0,81.0,46.43,51.64
10324,1.5,25.69,-0.3,0,83.9,46.43,51.64
10325,14.76,39.35,-0.5,0,85.1,46.43,51.64
10326,77.77,64.27,-0.7,0,85.4,46.43,51.64
10327,89.98,72.37,-0.3,0,85.3,46.43,51.64
10328,25.21,55.05,1.5,0,77.6,46.43,51.64
10329,11.69,38.5,2.3,0,75.4,46.43,51.64
10330,9.01,31.83,4.1,0,70.4,46.43,51.64
10331,4.7,27.17,5.6,0,64.5,46.43,51.64
10332,5.28,27.57,6.3,0,61.6,46.43,51.64
10333,6.01,24.38,7.8,0,55.8,46.43,51.64
10334,5.12,24.28,8.7,0,52.1,46.43,51.64
10335,5.26,29.54,8.3,0,54.4,46.43,51.64
10336,5.48,39.16,8.3,0,55.3,46.43,51.64
10337,8.84,40.61,7.5,0,57.9,46.43,51.64
10338,6.49,39.82,6.6,0,61.0,46.43,51.64
10339,6.81,44.29,6.1,0,61.2,46.43,51.64
10340,4.87,36.61,5.8,0,62.3,46.43,51.64
10341,2.81,31.02,5.6,0,62.6,46.43,51.64
10342,1.8,27.04,5.6,0,61.5,46.43,51.64
10343,1.83,19.78,5.3,0,64.5,46.43,51.64
10344,1.58,17.44,5.2,0,65.0,39.66,44.24
10345,1.56,19.91,5.4,0,64.6,39.66,44.24
10346,1.58,19.28,5.3,0,65.2,39.66,44.24
10347,1.67,15.33,4.8,0,67.7,39.66,44.24
10348,1.5,14.54,4.8,0,69.3,39.66,44.24
10349,2.51,26.2,4.9,0,69.5,39.66,44.24
10350,7.47,33.28,4.3,0,73.0,39.66,44.24
10351,40.57,59.83,4.7,0,71.9,39.66,44.24
10352,38.18,55.26,5.3,0,70.8,39.66,44.24
10353,13.7,41.21,7.2,0,63.5,39.66,44.24
10354,13.56,41.65,8.1,0,60.9,39.66,44.24
10355,4.86,19.41,9.8,0,55.1,39.66,44.24
10356,6.73,26.29,11.2,0,50.4,39.66,44.24
10357,4.66,21.61,12.1,0,47.2,39.66,44.24
10358,2.52,25.92,11.7,0,50.0,39.66,44.24
10359,3.4,36.38,11.9,0,51.7,39.66,44.24
10360,3.81,43.23,11.7,0,53.8,39.66,44.24
10361,2.76,34.92,11.2,0,56.0,39.66,44.24
10362,4.61,44.68,9.3,0,69.9,39.66,44.24
10363,55.13,74.35,8.5,0,80.5,39.66,44.24
10364,11.07,55.51,8.1,0,80.0,39.66,44.24
10365,11.42,60.03,8.1,0,80.5,39.66,44.24
10366,19.91,62.5,8.0,0,82.6,39.66,44.24
10367,12.2,55.88,7.6,0,84.1,39.66,44.24
10368,9.86,53.32,7.8,0,82.5,26.55,44.23
10369,7.86,52.69,7.8,0,82.0,26.55,44.23
10370,8.02,50.86,7.6,0,82.8,26.55,44.23
10371,5.4,43.85,7.5,0,82.7,26.55,44.23
10372,6.03,39.69,7.2,0,83.4,26.55,44.23
10373,14.83,45.11,7.0,0,84.6,26.55,44.23
10374,45.28,49.42,6.7,0,85.1,26.55,44.23
10375,59.27,45.98,6.9,0,84.8,26.55,44.23
10376,25.59,52.74,8.0,0,80.3,26.55,44.23
10377,36.22,59.82,9.2,0,75.6,26.55,44.23
10378,17.06,44.17,10.7,0,69.8,26.55,44.23
10379,17.48,43.64,11.9,0,65.0,26.55,44.23
10380,24.08,51.24,14.0,0,57.9,26.55,44.23
10381,6.36,20.44,15.0,0,55.0,26.55,44.23
10382,2.82,12.15,15.3,0,53.3,26.55,44.23
10383,3.29,22.53,14.6,0,56.3,26.55,44.23
10384,2.97,21.37,15.4,0,54.4,26.55,44.23
10385,3.61,34.01,14.7,0,58.9,26.55,44.23
10386,3.54,34.9,13.9,0,61.0,26.55,44.23
